4.109264324926369483e+01, -8.723957538687159285e+00, 1.059347867965698242e+00
4.109264324926369483e+01, -8.723957538687159285e+00, 1.059347867965698242e+00
4.109264324926369483e+01, -8.723957539415010842e+00, 1.035144925117492676e+00
4.109264325310171984e+01, -8.723957537963991982e+00, 1.068454265594482422e+00
4.109264325310171984e+01, -8.723957537236138648e+00, 1.008755564689636230e+00
4.109264325310171984e+01, -8.723957543786818647e+00, 1.004301905632019043e+00
4.109264325639144744e+01, -8.723957540879423433e+00, 1.067323565483093262e+00
4.109264325639144744e+01, -8.723957540879423433e+00, 1.072546124458312988e+00
4.109264325693973774e+01, -8.723957540880093120e+00, 1.103609681129455566e+00
4.109264326077775564e+01, -8.723957540156927593e+00, 1.036489486694335938e+00
4.109264326132604594e+01, -8.723957543069008835e+00, 1.101195216178894043e+00
4.109264326132604594e+01, -8.723957540157597279e+00, 1.016440868377685547e+00
4.109264326077775564e+01, -8.723957540884780926e+00, 1.072351098060607910e+00
4.109264326077775564e+01, -8.723957540156927593e+00, 1.025749802589416504e+00
4.109264537662256345e+01, -8.723958193442012288e+00, 1.045768737792968750e+00
4.109264792671174860e+01, -8.723958769377233580e+00, 1.048991203308105469e+00
4.109265661817892124e+01, -8.723959968577704061e+00, 9.313675761222839355e-01
4.109266816239045994e+01, -8.723959200234858713e+00, 7.381041049957275391e-01
4.109267864456742814e+01, -8.723955385980454835e+00, 4.115838706493377686e-01
4.109269772719570568e+01, -8.723948135106782686e+00, 2.703056633472442627e-01
4.109271639805941589e+01, -8.723940985621686295e+00, 1.290644854307174683e-01
4.109273403430297833e+01, -8.723934247559595789e+00, 4.860738664865493774e-02
4.109275161462113601e+01, -8.723927537808386035e+00, -5.756600946187973022e-02
4.109276908857134458e+01, -8.723920867952289271e+00, -1.304277032613754272e-02
4.109277819728596626e+01, -8.723917393362796702e+00, -7.274361699819564819e-02
4.109279549139759524e+01, -8.723910793878618009e+00, -1.748879700899124146e-01
4.109281267420668371e+01, -8.723904234283873294e+00, -7.858010381460189819e-02
4.109282973392502925e+01, -8.723897725482176568e+00, -8.347674459218978882e-02
4.109284668288913167e+01, -8.723891255115139742e+00, -7.721706479787826538e-02
4.109286430953764579e+01, -8.723884523538627533e+00, -1.168180331587791443e-01
4.109288102493090378e+01, -8.723878146767024333e+00, -1.923176795244216919e-01
4.109289759831747091e+01, -8.723871820765991103e+00, -1.281299144029617310e-01
4.109291399954150137e+01, -8.723865557144691252e+00, -1.473301202058792114e-01
4.109292945387151264e+01, -8.723859658476923684e+00, -1.973790675401687622e-01
4.109293788435342520e+01, -8.723856439961764409e+00, -2.074118405580520630e-01
4.109295385407450851e+01, -8.723850343935213303e+00, -1.565768271684646606e-01
4.109296965492276144e+01, -8.723844311020938491e+00, -2.248749285936355591e-01
4.109298530307272301e+01, -8.723838336871651222e+00, -1.418538838624954224e-01
4.109300153021519009e+01, -8.723832145063216359e+00, -1.161404475569725037e-01
4.109301760465934450e+01, -8.723826009108124779e+00, -1.338359862565994263e-01
4.109303205479922383e+01, -8.723820495675587594e+00, -1.363818198442459106e-01
4.109304782357261843e+01, -8.723814475067204199e+00, -1.317550688982009888e-01
4.109305493953316812e+01, -8.723811755698609005e+00, -1.997646838426589966e-01
4.109307049721553540e+01, -8.723805817801357776e+00, -1.169001683592796326e-01
4.109308520998553860e+01, -8.723800204225440780e+00, -1.626691371202468872e-01
4.109309980240624327e+01, -8.723794635625637284e+00, -1.831759959459304810e-01
4.109311496559513444e+01, -8.723788846444458400e+00, -5.328782647848129272e-02
4.109312931156022586e+01, -8.723783369245746044e+00, -7.964893430471420288e-02
4.109314355033492916e+01, -8.723777931216595505e+00, -8.321567624807357788e-02
4.109315768027440896e+01, -8.723772536722300686e+00, -9.524603933095932007e-02
4.109316503994913461e+01, -8.723769725192939362e+00, -5.969472974538803101e-02
4.109317966828272972e+01, -8.723764141324531707e+00, -1.116456612944602966e-01
4.109319419353810332e+01, -8.723758596630620588e+00, -2.483364194631576538e-02
4.109320795694680584e+01, -8.723753342880288031e+00, -1.720711737871170044e-01
4.109322163153278495e+01, -8.723748124683075034e+00, -1.455714255571365356e-01
4.109323521181316607e+01, -8.723742938393080237e+00, -6.789072602987289429e-02
4.109324934613894698e+01, -8.723737545329729670e+00, -2.441840916872024536e-01
4.109325638396840930e+01, -8.723734860042624106e+00, -4.337199777364730835e-02
4.109326974191785098e+01, -8.723729761543587813e+00, -7.754322141408920288e-02
4.109328302584837189e+01, -8.723724688425889440e+00, -1.349499970674514771e-01
4.109329623658239683e+01, -8.723719645057800065e+00, -7.369443029165267944e-02
4.109330873618641533e+01, -8.723714877412259483e+00, -6.371041387319564819e-02
4.109332179696357201e+01, -8.723709888444384219e+00, -6.492324918508529663e-02
4.109333479002710732e+01, -8.723704929960844012e+00, -1.340864449739456177e-01
4.109334771592533286e+01, -8.723699998323025895e+00, -7.890661805868148804e-02
4.109336057657723273e+01, -8.723695090621845338e+00, 1.381997019052505493e-02
4.109337336677408103e+01, -8.723690207578906453e+00, -1.068782433867454529e-01
4.109338610241623257e+01, -8.723685344846341394e+00, -9.111889451742172241e-02
4.109339878021397396e+01, -8.723680506787426125e+00, -6.979712098836898804e-02
4.109340538599219883e+01, -8.723677987634154363e+00, -6.456740945577621460e-02
4.109341856190991393e+01, -8.723672958015798784e+00, -1.955725699663162231e-01
4.109343109249221726e+01, -8.723668173631253353e+00, -8.801313489675521851e-02
4.109344356358523243e+01, -8.723663413918551157e+00, -6.715854257345199585e-02
4.109345657885445746e+01, -8.723658446690693680e+00, -4.262610524892807007e-02
4.109346836294215422e+01, -8.723653948171676831e+00, -1.395936757326126099e-01
4.109348069202848563e+01, -8.723649241410710076e+00, -5.512245744466781616e-02
4.109349297259129941e+01, -8.723644554239957216e+00, -1.511691361665725708e-01
4.109350519887356512e+01, -8.723639887380356228e+00, -2.323625832796096802e-01
4.109351159109347407e+01, -8.723637447290114366e+00, -6.968124955892562866e-02
4.109352432838049651e+01, -8.723632584518604460e+00, -1.795492917299270630e-01
4.109353645706742952e+01, -8.723627954653402128e+00, -1.251000910997390747e-01
4.109354854052057249e+01, -8.723623341471080650e+00, -6.557842344045639038e-02
4.109356115416856170e+01, -8.723618527306435055e+00, -8.075555413961410522e-02
4.109357315483016748e+01, -8.723613946043377254e+00, 2.059320360422134399e-02
4.109358569418508722e+01, -8.723609161624407804e+00, -9.562214463949203491e-02
4.109359138103201303e+01, -8.723606991437492297e+00, -1.241223439574241638e-01
4.109360386665467502e+01, -8.723602224417156492e+00, -6.187184900045394897e-02
4.109361573983923677e+01, -8.723597693211251780e+00, -2.046082764863967896e-01
4.109362758972153529e+01, -8.723593172891996872e+00, -9.746738523244857788e-02
4.109363884662996469e+01, -8.723588876765411726e+00, -7.816704362630844116e-02
4.109365119435810243e+01, -8.723584165610876795e+00, -5.935462564229965210e-02
4.109366295048309325e+01, -8.723579677922844056e+00, -1.336652785539627075e-01
4.109367468275753765e+01, -8.723575199665134505e+00, -6.467946618795394897e-02
4.109368582479956444e+01, -8.723570945604121718e+00, -7.479747384786605835e-02
4.109369749703643038e+01, -8.723566491287492397e+00, -1.347405463457107544e-01
4.109370360332395933e+01, -8.723564162188027993e+00, -1.150716170668601990e-01
4.109371524348595983e+01, -8.723559718745947933e+00, -1.014803275465965271e-01
4.109372685321795160e+01, -8.723555285454205332e+00, -1.187824830412864685e-01
4.109373843827697215e+01, -8.723550863047661252e+00, -1.102211102843284607e-01
4.109375000743563788e+01, -8.723546446441801550e+00, -7.247098535299301147e-02
4.109376155548518739e+01, -8.723542038541852506e+00, -7.534643262624740601e-02
4.109377362386040744e+01, -8.723537433284723974e+00, -1.118790730834007263e-01
4.109378567112651837e+01, -8.723532830910219360e+00, -4.811187833547592163e-02
4.109379660509310384e+01, -8.723528656635711087e+00, -1.200342997908592224e-01
4.109380261022143088e+01, -8.723526365249668402e+00, -5.223771184682846069e-02
4.109381406259466019e+01, -8.723521995069729584e+00, -6.845792382955551147e-02
4.109382549193978207e+01, -8.723517631409842821e+00, -7.754620164632797241e-02
4.109383690730355454e+01, -8.723513275736708650e+00, -1.359171420335769653e-01
4.109384884518613745e+01, -8.723508716885170600e+00, -1.098684892058372498e-01
4.109386022765260549e+01, -8.723504373540079015e+00, -7.863041013479232788e-02
4.109387212879987317e+01, -8.723499829923204274e+00, -1.243306025862693787e-01
4.109388347370858696e+01, -8.723495500356342802e+00, -1.183012351393699646e-01
4.109388941112329974e+01, -8.723493232896501581e+00, -8.634945005178451538e-02
4.109390073848678782e+01, -8.723488910582716471e+00, -3.624495118856430054e-02
4.109391257603260073e+01, -8.723484391625834888e+00, -1.108343228697776794e-01
4.109392386775733996e+01, -8.723480082364812205e+00, -8.808287233114242554e-02
4.109393568693549526e+01, -8.723475567746694637e+00, -6.771858781576156616e-02
4.109394748966499833e+01, -8.723471062567950796e+00, -1.245826110243797302e-01
4.109395927649413949e+01, -8.723466563189843370e+00, -1.211293786764144897e-02
