0.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.059082231265190330e+03,-6.432525180609701465e+00,-4.702406883239746094e+00,-4.702406883239746094e+00,0.000000000000000000e+00,1.198099994659423828e+01
2.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.059047807436304538e+03,-5.817151821392922528e+00,-4.748864173889160156e+00,-4.748864173889160156e+00,0.000000000000000000e+00,1.198099994659423828e+01
3.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.059162736635593092e+03,-5.389185336588075081e+00,-4.753395080566406250e+00,-4.753395080566406250e+00,0.000000000000000000e+00,1.198099994659423828e+01
4.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.059447160463768796e+03,-4.642227577543673434e+00,-4.811873435974121094e+00,-4.811873435974121094e+00,0.000000000000000000e+00,1.198299980163574219e+01
5.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.059586503726157389e+03,-4.150159932198106638e+00,-4.868349552154541016e+00,-4.868349552154541016e+00,0.000000000000000000e+00,1.198200035095214844e+01
6.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.059552018861993247e+03,-3.672790905153688890e+00,-4.931068420410156250e+00,-4.931068420410156250e+00,0.000000000000000000e+00,1.198200035095214844e+01
7.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.059734758120742072e+03,-3.113702540224124071e+00,-4.978665828704833984e+00,-4.978665828704833984e+00,0.000000000000000000e+00,1.198099994659423828e+01
8.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.059554155092479050e+03,-2.600882249258133605e+00,-4.931170940399169922e+00,-4.931170940399169922e+00,0.000000000000000000e+00,1.198099994659423828e+01
9.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.059805436831192992e+03,-2.002957368914694225e+00,-4.805329799652099609e+00,-4.805329799652099609e+00,0.000000000000000000e+00,1.198200035095214844e+01
1.000000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,1.059898271303702131e+03,-1.307285793561279386e+00,-4.860762596130371094e+00,-4.860762596130371094e+00,0.000000000000000000e+00,1.198200035095214844e+01
