1.625581176000000000e+09,6.345160334617531817e+01,1.040119101010640179e+01,-2.038413333333333810e+01,-5.744433333333334701e+01,-2.212200000000000610e+00,-6.146666666666669027e-02,2.655400000000000205e+01,1.657099999999999795e+01
1.625581177000000000e+09,6.345160357464693845e+01,1.040118853059568593e+01,-2.035869999999999891e+01,-5.756770000000000209e+01,-2.264049999999999674e+00,-6.554999999999996940e-02,2.655550000000000210e+01,1.656899999999999906e+01
1.625581178000000000e+09,6.345160366672429575e+01,1.040118586350320129e+01,-2.034845000000000326e+01,-5.770040000000000191e+01,-2.288999999999999257e+00,-6.255000000000002225e-02,2.655550000000000210e+01,1.656799999999999784e+01
1.625581179000000000e+09,6.345160397170246114e+01,1.040118550674008624e+01,-2.031449999999999889e+01,-5.771815000000000140e+01,-2.290650000000000297e+00,-6.784999999999997977e-02,2.655400000000000205e+01,1.657150000000000034e+01
1.625581180000000000e+09,6.345160509190208842e+01,1.040118922594714235e+01,-2.018980000000000175e+01,-5.753310000000000457e+01,-2.182049999999999379e+00,-7.079999999999996019e-02,2.655449999999999733e+01,1.657000000000000028e+01
1.625581181000000000e+09,6.345160815740427296e+01,1.040119741300325629e+01,-1.984854999999999947e+01,-5.712574999999999648e+01,-2.181149999999999700e+00,-5.295000000000001789e-02,2.655449999999999733e+01,1.656899999999999906e+01
1.625581182000000000e+09,6.345161329397320316e+01,1.040121156726516283e+01,-1.927674999999999983e+01,-5.642150000000000176e+01,-2.101900000000000546e+00,-6.975000000000000644e-02,2.655449999999999733e+01,1.657150000000000034e+01
1.625581183000000000e+09,6.345162005065442656e+01,1.040122263934144975e+01,-1.852459999999999596e+01,-5.587060000000000315e+01,-2.159500000000000419e+00,-5.555000000000002297e-02,2.654999999999999716e+01,1.657649999999999935e+01
1.625581184000000000e+09,6.345162685809048497e+01,1.040123676340107117e+01,-1.776679999999999993e+01,-5.516785000000000139e+01,-2.289750000000000618e+00,-6.049999999999999822e-02,2.655499999999999972e+01,1.658299999999999841e+01
1.625581185000000000e+09,6.345163047470932582e+01,1.040125615243159274e+01,-1.736420000000000385e+01,-5.420314999999999372e+01,-2.263700000000000045e+00,-6.495000000000002160e-02,2.655349999999999966e+01,1.658849999999999980e+01
1.625581186000000000e+09,6.345163618889522894e+01,1.040127492837957135e+01,-1.672810000000000130e+01,-5.326895000000000380e+01,-2.477099999999999635e+00,-6.844999999999998308e-02,2.655649999999999977e+01,1.658449999999999847e+01
1.625581187000000000e+09,6.345164143146540425e+01,1.040129899733468122e+01,-1.614450000000000074e+01,-5.207139999999999702e+01,-2.519100000000000339e+00,-6.950000000000002010e-02,2.655300000000000082e+01,1.659949999999999903e+01
1.625581188000000000e+09,6.345164205624394782e+01,1.040132182838601516e+01,-1.607494999999999408e+01,-5.093544999999998879e+01,-2.322549999999998782e+00,-5.710000000000000492e-02,2.655150000000000077e+01,1.661149999999999949e+01
