timestamp, system, entity , value (psu)
1622104187.057, lauv-roald, SmartX, 24.035
1622104187.557, lauv-roald, SmartX, 23.773
1622104188.057, lauv-roald, SmartX, 24.041
1622104188.557, lauv-roald, SmartX, 24.318
1622104189.057, lauv-roald, SmartX, 24.917
1622104189.557, lauv-roald, SmartX, 24.767
1622104190.057, lauv-roald, SmartX, 24.652
1622104190.557, lauv-roald, SmartX, 24.560
1622104191.057, lauv-roald, SmartX, 24.543
1622104191.557, lauv-roald, SmartX, 24.608
1622104192.057, lauv-roald, SmartX, 24.575
1622104192.557, lauv-roald, SmartX, 24.481
1622104193.057, lauv-roald, SmartX, 24.208
1622104193.557, lauv-roald, SmartX, 24.054
1622104194.057, lauv-roald, SmartX, 23.849
1622104194.557, lauv-roald, SmartX, 23.426
1622104195.057, lauv-roald, SmartX, 22.997
1622104195.557, lauv-roald, SmartX, 22.873
1622104196.057, lauv-roald, SmartX, 22.739
1622104196.557, lauv-roald, SmartX, 22.640
1622104197.057, lauv-roald, SmartX, 22.410
1622104197.557, lauv-roald, SmartX, 22.338
1622104198.057, lauv-roald, SmartX, 22.165
1622104198.557, lauv-roald, SmartX, 22.009
1622104199.057, lauv-roald, SmartX, 21.914
1622104199.556, lauv-roald, SmartX, 21.887
1622104200.057, lauv-roald, SmartX, 21.967
1622104200.556, lauv-roald, SmartX, 22.039
1622104201.056, lauv-roald, SmartX, 21.901
1622104201.556, lauv-roald, SmartX, 21.958
1622104202.056, lauv-roald, SmartX, 22.038
1622104202.556, lauv-roald, SmartX, 22.046
1622104203.056, lauv-roald, SmartX, 22.128
1622104203.556, lauv-roald, SmartX, 22.290
1622104204.056, lauv-roald, SmartX, 22.530
1622104204.556, lauv-roald, SmartX, 22.810
1622104205.056, lauv-roald, SmartX, 23.023
1622104205.556, lauv-roald, SmartX, 23.189
1622104206.056, lauv-roald, SmartX, 24.058
1622104206.556, lauv-roald, SmartX, 24.663
1622104207.056, lauv-roald, SmartX, 24.854
1622104207.556, lauv-roald, SmartX, 25.099
1622104208.056, lauv-roald, SmartX, 25.382
1622104208.556, lauv-roald, SmartX, 25.553
1622104209.056, lauv-roald, SmartX, 25.482
1622104209.556, lauv-roald, SmartX, 25.315
1622104210.056, lauv-roald, SmartX, 25.093
1622104210.556, lauv-roald, SmartX, 25.066
1622104211.056, lauv-roald, SmartX, 25.424
1622104211.556, lauv-roald, SmartX, 25.618
1622104212.055, lauv-roald, SmartX, 25.865
1622104212.555, lauv-roald, SmartX, 25.874
1622104213.056, lauv-roald, SmartX, 25.683
1622104213.556, lauv-roald, SmartX, 25.332
1622104214.055, lauv-roald, SmartX, 24.863
1622104214.555, lauv-roald, SmartX, 24.509
1622104215.055, lauv-roald, SmartX, 24.502
1622104215.555, lauv-roald, SmartX, 24.766
1622104216.055, lauv-roald, SmartX, 24.962
1622104216.555, lauv-roald, SmartX, 25.068
1622104217.055, lauv-roald, SmartX, 25.280
1622104217.555, lauv-roald, SmartX, 25.293
1622104218.055, lauv-roald, SmartX, 24.750
1622104218.555, lauv-roald, SmartX, 24.398
1622104219.055, lauv-roald, SmartX, 23.688
1622104219.555, lauv-roald, SmartX, 23.269
1622104220.056, lauv-roald, SmartX, 22.910
1622104220.555, lauv-roald, SmartX, 22.792
1622104221.055, lauv-roald, SmartX, 22.796
1622104221.555, lauv-roald, SmartX, 23.000
1622104222.055, lauv-roald, SmartX, 23.880
1622104222.555, lauv-roald, SmartX, 24.520
1622104223.055, lauv-roald, SmartX, 25.199
1622104223.555, lauv-roald, SmartX, 25.115
1622104224.055, lauv-roald, SmartX, 24.597
1622104224.555, lauv-roald, SmartX, 24.524
1622104225.055, lauv-roald, SmartX, 24.466
1622104225.555, lauv-roald, SmartX, 24.571
1622104226.055, lauv-roald, SmartX, 24.379
1622104226.555, lauv-roald, SmartX, 24.033
1622104227.055, lauv-roald, SmartX, 23.870
1622104227.555, lauv-roald, SmartX, 24.087
1622104228.055, lauv-roald, SmartX, 24.466
1622104228.555, lauv-roald, SmartX, 24.574
1622104229.054, lauv-roald, SmartX, 24.098
1622104229.554, lauv-roald, SmartX, 24.063
1622104230.054, lauv-roald, SmartX, 24.066
1622104230.554, lauv-roald, SmartX, 24.295
1622104231.054, lauv-roald, SmartX, 24.883
1622104231.554, lauv-roald, SmartX, 25.140
1622104232.054, lauv-roald, SmartX, 24.836
1622104232.554, lauv-roald, SmartX, 24.573
1622104233.054, lauv-roald, SmartX, 24.384
1622104233.554, lauv-roald, SmartX, 24.231
1622104234.054, lauv-roald, SmartX, 24.198
1622104234.554, lauv-roald, SmartX, 24.480
1622104235.054, lauv-roald, SmartX, 24.934
1622104235.554, lauv-roald, SmartX, 25.468
1622104236.054, lauv-roald, SmartX, 25.449
1622104236.554, lauv-roald, SmartX, 24.713
1622104237.054, lauv-roald, SmartX, 24.167
1622104237.554, lauv-roald, SmartX, 23.765
1622104238.054, lauv-roald, SmartX, 24.291
1622104238.554, lauv-roald, SmartX, 24.793
1622104239.054, lauv-roald, SmartX, 25.389
1622104239.554, lauv-roald, SmartX, 25.582
1622104240.054, lauv-roald, SmartX, 25.212
1622104240.554, lauv-roald, SmartX, 24.688
1622104241.054, lauv-roald, SmartX, 24.624
1622104241.554, lauv-roald, SmartX, 24.366
1622104242.054, lauv-roald, SmartX, 24.197
1622104242.553, lauv-roald, SmartX, 24.107
1622104243.054, lauv-roald, SmartX, 24.039
1622104243.553, lauv-roald, SmartX, 23.965
1622104244.053, lauv-roald, SmartX, 23.917
1622104244.553, lauv-roald, SmartX, 23.988
1622104245.053, lauv-roald, SmartX, 24.427
1622104245.553, lauv-roald, SmartX, 24.344
1622104246.053, lauv-roald, SmartX, 24.613
1622104246.553, lauv-roald, SmartX, 24.880
1622104247.053, lauv-roald, SmartX, 24.619
1622104247.553, lauv-roald, SmartX, 23.745
1622104248.053, lauv-roald, SmartX, 23.419
1622104248.553, lauv-roald, SmartX, 23.927
1622104249.053, lauv-roald, SmartX, 24.281
1622104249.553, lauv-roald, SmartX, 24.582
1622104250.053, lauv-roald, SmartX, 24.805
1622104250.553, lauv-roald, SmartX, 24.562
1622104251.053, lauv-roald, SmartX, 23.782
1622104251.553, lauv-roald, SmartX, 23.369
1622104252.053, lauv-roald, SmartX, 21.644
1622104252.553, lauv-roald, SmartX, 21.222
1622104253.053, lauv-roald, SmartX, 23.062
1622104253.553, lauv-roald, SmartX, 23.633
1622104254.053, lauv-roald, SmartX, 23.138
1622104254.553, lauv-roald, SmartX, 23.151
1622104255.053, lauv-roald, SmartX, 23.601
1622104255.553, lauv-roald, SmartX, 24.339
1622104256.052, lauv-roald, SmartX, 24.971
1622104256.553, lauv-roald, SmartX, 25.140
1622104257.053, lauv-roald, SmartX, 24.822
1622104257.553, lauv-roald, SmartX, 23.769
1622104258.053, lauv-roald, SmartX, 23.403
1622104258.553, lauv-roald, SmartX, 23.974
1622104259.053, lauv-roald, SmartX, 24.620
1622104259.552, lauv-roald, SmartX, 24.821
1622104260.052, lauv-roald, SmartX, 24.842
1622104260.552, lauv-roald, SmartX, 24.825
1622104261.052, lauv-roald, SmartX, 24.916
1622104261.552, lauv-roald, SmartX, 25.121
1622104262.052, lauv-roald, SmartX, 25.155
1622104262.552, lauv-roald, SmartX, 24.975
1622104263.052, lauv-roald, SmartX, 24.745
1622104263.552, lauv-roald, SmartX, 24.747
1622104264.052, lauv-roald, SmartX, 25.096
1622104264.552, lauv-roald, SmartX, 25.432
1622104265.052, lauv-roald, SmartX, 25.624
1622104265.552, lauv-roald, SmartX, 25.230
1622104266.052, lauv-roald, SmartX, 24.930
1622104266.552, lauv-roald, SmartX, 24.806
1622104267.052, lauv-roald, SmartX, 24.998
1622104267.552, lauv-roald, SmartX, 25.047
1622104268.052, lauv-roald, SmartX, 24.885
1622104268.552, lauv-roald, SmartX, 24.858
1622104269.052, lauv-roald, SmartX, 24.843
1622104269.552, lauv-roald, SmartX, 24.727
1622104270.052, lauv-roald, SmartX, 24.717
1622104270.552, lauv-roald, SmartX, 24.806
1622104271.052, lauv-roald, SmartX, 24.929
1622104271.552, lauv-roald, SmartX, 25.257
1622104272.052, lauv-roald, SmartX, 25.551
1622104272.552, lauv-roald, SmartX, 25.650
1622104273.052, lauv-roald, SmartX, 25.494
1622104273.552, lauv-roald, SmartX, 24.488
1622104274.051, lauv-roald, SmartX, 24.492
1622104274.552, lauv-roald, SmartX, 24.884
1622104275.052, lauv-roald, SmartX, 25.310
1622104275.552, lauv-roald, SmartX, 25.557
1622104276.052, lauv-roald, SmartX, 25.734
1622104276.551, lauv-roald, SmartX, 25.794
1622104277.051, lauv-roald, SmartX, 25.810
1622104277.551, lauv-roald, SmartX, 25.819
1622104278.051, lauv-roald, SmartX, 25.873
1622104278.551, lauv-roald, SmartX, 25.875
1622104279.051, lauv-roald, SmartX, 25.881
1622104279.551, lauv-roald, SmartX, 25.915
1622104280.051, lauv-roald, SmartX, 25.894
1622104280.551, lauv-roald, SmartX, 25.386
1622104281.051, lauv-roald, SmartX, 24.884
1622104281.551, lauv-roald, SmartX, 24.866
1622104282.051, lauv-roald, SmartX, 25.272
1622104282.551, lauv-roald, SmartX, 25.567
1622104283.051, lauv-roald, SmartX, 25.734
1622104283.551, lauv-roald, SmartX, 25.753
1622104284.051, lauv-roald, SmartX, 25.334
1622104284.551, lauv-roald, SmartX, 24.080
1622104285.051, lauv-roald, SmartX, 24.031
1622104285.551, lauv-roald, SmartX, 24.577
1622104286.051, lauv-roald, SmartX, 25.334
1622104286.551, lauv-roald, SmartX, 25.628
1622104287.051, lauv-roald, SmartX, 25.796
1622104287.551, lauv-roald, SmartX, 25.726
1622104288.051, lauv-roald, SmartX, 25.182
1622104288.551, lauv-roald, SmartX, 25.388
1622104289.051, lauv-roald, SmartX, 25.652
1622104289.550, lauv-roald, SmartX, 25.811
1622104290.050, lauv-roald, SmartX, 25.888
1622104290.550, lauv-roald, SmartX, 25.878
1622104291.050, lauv-roald, SmartX, 25.834
1622104291.550, lauv-roald, SmartX, 25.852
1622104292.050, lauv-roald, SmartX, 25.870
1622104292.550, lauv-roald, SmartX, 25.888
1622104293.050, lauv-roald, SmartX, 25.921
1622104293.550, lauv-roald, SmartX, 25.962
1622104294.050, lauv-roald, SmartX, 25.957
1622104294.550, lauv-roald, SmartX, 25.961
1622104295.050, lauv-roald, SmartX, 25.797
1622104295.551, lauv-roald, SmartX, 25.517
1622104296.050, lauv-roald, SmartX, 25.441
1622104296.550, lauv-roald, SmartX, 25.619
1622104297.050, lauv-roald, SmartX, 25.807
1622104297.550, lauv-roald, SmartX, 25.805
1622104298.050, lauv-roald, SmartX, 25.728
1622104298.550, lauv-roald, SmartX, 25.731
1622104299.050, lauv-roald, SmartX, 25.789
1622104299.551, lauv-roald, SmartX, 25.894
1622104300.050, lauv-roald, SmartX, 25.978
1622104300.550, lauv-roald, SmartX, 25.935
1622104301.050, lauv-roald, SmartX, 25.464
1622104301.550, lauv-roald, SmartX, 24.059
1622104302.050, lauv-roald, SmartX, 24.245
1622104302.550, lauv-roald, SmartX, 24.587
1622104303.049, lauv-roald, SmartX, 25.124
1622104303.550, lauv-roald, SmartX, 25.455
1622104304.050, lauv-roald, SmartX, 25.726
1622104304.550, lauv-roald, SmartX, 25.628
1622104305.049, lauv-roald, SmartX, 24.775
1622104305.551, lauv-roald, SmartX, 22.290
1622104306.050, lauv-roald, SmartX, 22.389
1622104306.550, lauv-roald, SmartX, 23.298
1622104307.049, lauv-roald, SmartX, 24.886
1622104307.549, lauv-roald, SmartX, 25.471
1622104308.050, lauv-roald, SmartX, 25.563
1622104308.549, lauv-roald, SmartX, 25.106
1622104309.049, lauv-roald, SmartX, 24.350
1622104309.550, lauv-roald, SmartX, 23.516
1622104310.049, lauv-roald, SmartX, 24.192
1622104310.549, lauv-roald, SmartX, 24.938
1622104311.049, lauv-roald, SmartX, 25.589
1622104311.549, lauv-roald, SmartX, 25.778
1622104312.049, lauv-roald, SmartX, 25.367
1622104312.549, lauv-roald, SmartX, 23.153
1622104313.049, lauv-roald, SmartX, 22.817
1622104313.549, lauv-roald, SmartX, 23.416
1622104314.049, lauv-roald, SmartX, 24.557
1622104314.549, lauv-roald, SmartX, 25.262
1622104315.049, lauv-roald, SmartX, 25.614
1622104315.549, lauv-roald, SmartX, 25.595
1622104316.049, lauv-roald, SmartX, 25.472
1622104316.549, lauv-roald, SmartX, 25.363
1622104317.049, lauv-roald, SmartX, 25.325
1622104317.550, lauv-roald, SmartX, 25.492
1622104318.048, lauv-roald, SmartX, 25.798
1622104318.549, lauv-roald, SmartX, 25.918
1622104319.048, lauv-roald, SmartX, 25.974
1622104319.548, lauv-roald, SmartX, 25.951
1622104320.048, lauv-roald, SmartX, 25.816
1622104320.548, lauv-roald, SmartX, 25.753
1622104321.048, lauv-roald, SmartX, 25.803
1622104321.548, lauv-roald, SmartX, 25.909
1622104322.048, lauv-roald, SmartX, 25.963
1622104322.548, lauv-roald, SmartX, 25.956
1622104323.048, lauv-roald, SmartX, 25.966
1622104323.548, lauv-roald, SmartX, 26.016
1622104324.048, lauv-roald, SmartX, 26.090
1622104324.548, lauv-roald, SmartX, 26.091
1622104325.048, lauv-roald, SmartX, 25.815
1622104325.548, lauv-roald, SmartX, 23.170
1622104326.048, lauv-roald, SmartX, 22.620
1622104326.549, lauv-roald, SmartX, 23.165
1622104327.048, lauv-roald, SmartX, 24.624
1622104327.548, lauv-roald, SmartX, 25.487
1622104328.048, lauv-roald, SmartX, 25.712
1622104328.548, lauv-roald, SmartX, 24.895
1622104329.048, lauv-roald, SmartX, 22.821
1622104329.548, lauv-roald, SmartX, 22.760
1622104330.048, lauv-roald, SmartX, 23.336
1622104330.548, lauv-roald, SmartX, 24.402
1622104331.047, lauv-roald, SmartX, 24.987
1622104331.548, lauv-roald, SmartX, 25.288
1622104332.047, lauv-roald, SmartX, 25.714
1622104332.547, lauv-roald, SmartX, 25.245
1622104333.047, lauv-roald, SmartX, 23.429
1622104333.547, lauv-roald, SmartX, 23.697
1622104334.047, lauv-roald, SmartX, 24.503
1622104334.547, lauv-roald, SmartX, 25.046
1622104335.047, lauv-roald, SmartX, 25.577
1622104335.548, lauv-roald, SmartX, 25.783
1622104336.047, lauv-roald, SmartX, 25.899
1622104336.547, lauv-roald, SmartX, 25.381
1622104337.047, lauv-roald, SmartX, 24.190
1622104337.547, lauv-roald, SmartX, 25.127
1622104338.047, lauv-roald, SmartX, 25.417
1622104338.547, lauv-roald, SmartX, 25.689
1622104339.047, lauv-roald, SmartX, 25.760
1622104339.547, lauv-roald, SmartX, 25.746
1622104340.047, lauv-roald, SmartX, 25.942
1622104340.547, lauv-roald, SmartX, 25.988
1622104341.047, lauv-roald, SmartX, 25.905
1622104341.547, lauv-roald, SmartX, 25.774
1622104342.047, lauv-roald, SmartX, 25.542
1622104342.547, lauv-roald, SmartX, 25.564
1622104343.047, lauv-roald, SmartX, 25.602
1622104343.547, lauv-roald, SmartX, 25.699
1622104344.047, lauv-roald, SmartX, 25.718
1622104344.547, lauv-roald, SmartX, 25.649
1622104345.047, lauv-roald, SmartX, 25.349
1622104345.547, lauv-roald, SmartX, 25.359
1622104346.047, lauv-roald, SmartX, 25.564
1622104346.547, lauv-roald, SmartX, 25.671
1622104347.046, lauv-roald, SmartX, 25.837
1622104347.546, lauv-roald, SmartX, 25.917
1622104348.047, lauv-roald, SmartX, 25.534
1622104348.546, lauv-roald, SmartX, 25.125
1622104349.046, lauv-roald, SmartX, 24.850
1622104349.546, lauv-roald, SmartX, 25.213
1622104350.046, lauv-roald, SmartX, 25.642
1622104350.546, lauv-roald, SmartX, 25.921
1622104351.046, lauv-roald, SmartX, 25.948
1622104351.546, lauv-roald, SmartX, 25.950
1622104352.046, lauv-roald, SmartX, 25.928
1622104352.546, lauv-roald, SmartX, 25.590
1622104353.046, lauv-roald, SmartX, 25.680
1622104353.546, lauv-roald, SmartX, 25.853
1622104354.046, lauv-roald, SmartX, 25.915
1622104354.546, lauv-roald, SmartX, 25.942
1622104355.046, lauv-roald, SmartX, 25.904
1622104355.546, lauv-roald, SmartX, 25.923
1622104356.046, lauv-roald, SmartX, 25.759
1622104356.546, lauv-roald, SmartX, 25.350
1622104357.046, lauv-roald, SmartX, 24.355
1622104357.546, lauv-roald, SmartX, 24.654
1622104358.046, lauv-roald, SmartX, 24.990
1622104358.546, lauv-roald, SmartX, 25.454
1622104359.046, lauv-roald, SmartX, 25.837
1622104359.545, lauv-roald, SmartX, 25.940
1622104360.045, lauv-roald, SmartX, 25.980
1622104360.545, lauv-roald, SmartX, 25.980
1622104361.045, lauv-roald, SmartX, 26.000
1622104361.545, lauv-roald, SmartX, 26.029
1622104362.045, lauv-roald, SmartX, 25.974
1622104362.545, lauv-roald, SmartX, 25.561
1622104363.046, lauv-roald, SmartX, 25.532
1622104363.545, lauv-roald, SmartX, 25.818
1622104364.045, lauv-roald, SmartX, 25.925
1622104364.545, lauv-roald, SmartX, 25.702
1622104365.045, lauv-roald, SmartX, 24.920
1622104365.545, lauv-roald, SmartX, 23.017
1622104366.045, lauv-roald, SmartX, 24.274
1622104366.545, lauv-roald, SmartX, 24.592
1622104367.045, lauv-roald, SmartX, 24.760
1622104367.545, lauv-roald, SmartX, 25.558
1622104368.045, lauv-roald, SmartX, 26.074
1622104368.545, lauv-roald, SmartX, 25.789
1622104369.045, lauv-roald, SmartX, 22.860
1622104369.545, lauv-roald, SmartX, 21.337
1622104370.045, lauv-roald, SmartX, 21.065
1622104370.545, lauv-roald, SmartX, 23.110
1622104371.045, lauv-roald, SmartX, 24.548
1622104371.545, lauv-roald, SmartX, 25.296
1622104372.045, lauv-roald, SmartX, 24.090
1622104372.545, lauv-roald, SmartX, 22.235
1622104373.045, lauv-roald, SmartX, 21.147
1622104373.545, lauv-roald, SmartX, 22.753
1622104374.045, lauv-roald, SmartX, 24.773
1622104374.545, lauv-roald, SmartX, 25.430
1622104375.045, lauv-roald, SmartX, 25.564
1622104375.544, lauv-roald, SmartX, 24.882
1622104376.045, lauv-roald, SmartX, 22.246
1622104376.544, lauv-roald, SmartX, 21.146
1622104377.045, lauv-roald, SmartX, 22.157
1622104377.545, lauv-roald, SmartX, 23.400
1622104378.044, lauv-roald, SmartX, 24.508
1622104378.544, lauv-roald, SmartX, 25.431
1622104379.044, lauv-roald, SmartX, 25.363
1622104379.544, lauv-roald, SmartX, 24.024
1622104380.044, lauv-roald, SmartX, 24.061
1622104380.544, lauv-roald, SmartX, 25.122
1622104381.044, lauv-roald, SmartX, 25.766
1622104381.544, lauv-roald, SmartX, 25.872
1622104382.044, lauv-roald, SmartX, 23.234
1622104382.544, lauv-roald, SmartX, 21.436
1622104383.044, lauv-roald, SmartX, 21.119
1622104383.544, lauv-roald, SmartX, 23.097
1622104384.044, lauv-roald, SmartX, 24.846
1622104384.544, lauv-roald, SmartX, 25.537
1622104385.044, lauv-roald, SmartX, 25.801
1622104385.544, lauv-roald, SmartX, 25.583
1622104386.044, lauv-roald, SmartX, 23.910
1622104386.544, lauv-roald, SmartX, 21.912
1622104387.044, lauv-roald, SmartX, 21.102
1622104387.544, lauv-roald, SmartX, 20.682
1622104388.044, lauv-roald, SmartX, 21.138
1622104388.544, lauv-roald, SmartX, 23.619
1622104389.044, lauv-roald, SmartX, 24.414
1622104389.545, lauv-roald, SmartX, 23.779
1622104390.044, lauv-roald, SmartX, 22.888
1622104390.544, lauv-roald, SmartX, 24.030
1622104391.044, lauv-roald, SmartX, 24.732
1622104391.544, lauv-roald, SmartX, 25.052
1622104392.043, lauv-roald, SmartX, 25.189
1622104392.543, lauv-roald, SmartX, 23.671
1622104393.043, lauv-roald, SmartX, 22.280
1622104393.543, lauv-roald, SmartX, 22.535
1622104394.043, lauv-roald, SmartX, 23.629
1622104394.543, lauv-roald, SmartX, 25.194
1622104395.043, lauv-roald, SmartX, 25.303
1622104395.543, lauv-roald, SmartX, 22.776
1622104396.043, lauv-roald, SmartX, 20.549
1622104396.543, lauv-roald, SmartX, 20.039
1622104397.043, lauv-roald, SmartX, 22.044
1622104397.543, lauv-roald, SmartX, 23.933
1622104398.043, lauv-roald, SmartX, 24.802
1622104398.543, lauv-roald, SmartX, 25.049
1622104399.043, lauv-roald, SmartX, 23.984
1622104399.543, lauv-roald, SmartX, 23.720
1622104400.043, lauv-roald, SmartX, 24.165
1622104400.543, lauv-roald, SmartX, 25.089
1622104401.043, lauv-roald, SmartX, 25.795
1622104401.543, lauv-roald, SmartX, 25.770
1622104402.043, lauv-roald, SmartX, 24.620
1622104402.543, lauv-roald, SmartX, 22.504
1622104403.043, lauv-roald, SmartX, 22.474
1622104403.543, lauv-roald, SmartX, 24.307
1622104404.043, lauv-roald, SmartX, 24.601
1622104404.542, lauv-roald, SmartX, 23.720
1622104405.043, lauv-roald, SmartX, 22.282
1622104405.542, lauv-roald, SmartX, 21.941
1622104406.042, lauv-roald, SmartX, 20.614
1622104406.543, lauv-roald, SmartX, 20.213
1622104407.043, lauv-roald, SmartX, 21.944
1622104407.542, lauv-roald, SmartX, 24.154
1622104408.042, lauv-roald, SmartX, 25.126
1622104408.543, lauv-roald, SmartX, 25.412
1622104409.042, lauv-roald, SmartX, 25.348
1622104409.542, lauv-roald, SmartX, 23.574
1622104410.043, lauv-roald, SmartX, 20.732
1622104410.542, lauv-roald, SmartX, 19.974
1622104411.042, lauv-roald, SmartX, 20.000
1622104411.542, lauv-roald, SmartX, 23.334
1622104412.042, lauv-roald, SmartX, 24.657
1622104412.542, lauv-roald, SmartX, 24.557
1622104413.042, lauv-roald, SmartX, 21.145
1622104413.542, lauv-roald, SmartX, 20.211
1622104414.042, lauv-roald, SmartX, 19.827
1622104414.542, lauv-roald, SmartX, 21.445
1622104415.042, lauv-roald, SmartX, 23.276
1622104415.542, lauv-roald, SmartX, 24.744
1622104416.042, lauv-roald, SmartX, 25.080
1622104416.542, lauv-roald, SmartX, 24.891
1622104417.042, lauv-roald, SmartX, 21.552
1622104417.542, lauv-roald, SmartX, 20.662
1622104418.042, lauv-roald, SmartX, 21.138
1622104418.542, lauv-roald, SmartX, 23.736
1622104419.042, lauv-roald, SmartX, 24.830
1622104419.542, lauv-roald, SmartX, 22.681
1622104420.042, lauv-roald, SmartX, 21.284
1622104420.542, lauv-roald, SmartX, 20.105
1622104421.042, lauv-roald, SmartX, 19.647
1622104421.542, lauv-roald, SmartX, 19.303
1622104422.042, lauv-roald, SmartX, 19.121
1622104422.542, lauv-roald, SmartX, 18.916
1622104423.042, lauv-roald, SmartX, 18.802
1622104423.541, lauv-roald, SmartX, 18.813
1622104424.041, lauv-roald, SmartX, 18.878
1622104424.541, lauv-roald, SmartX, 18.923
1622104425.041, lauv-roald, SmartX, 19.026
1622104425.541, lauv-roald, SmartX, 19.046
1622104426.042, lauv-roald, SmartX, 18.863
1622104426.541, lauv-roald, SmartX, 18.736
1622104427.041, lauv-roald, SmartX, 18.580
1622104427.541, lauv-roald, SmartX, 18.680
1622104428.041, lauv-roald, SmartX, 20.104
1622104428.541, lauv-roald, SmartX, 21.253
1622104429.041, lauv-roald, SmartX, 19.952
1622104429.541, lauv-roald, SmartX, 19.548
1622104430.042, lauv-roald, SmartX, 19.000
1622104430.541, lauv-roald, SmartX, 18.782
1622104431.042, lauv-roald, SmartX, 18.686
1622104431.541, lauv-roald, SmartX, 18.686
1622104432.042, lauv-roald, SmartX, 20.189
1622104432.541, lauv-roald, SmartX, 22.704
1622104433.041, lauv-roald, SmartX, 22.256
1622104433.541, lauv-roald, SmartX, 20.086
1622104434.041, lauv-roald, SmartX, 19.403
1622104434.541, lauv-roald, SmartX, 19.067
1622104435.041, lauv-roald, SmartX, 18.832
1622104435.541, lauv-roald, SmartX, 18.881
1622104436.041, lauv-roald, SmartX, 19.305
1622104436.541, lauv-roald, SmartX, 20.715
1622104437.041, lauv-roald, SmartX, 20.367
1622104437.541, lauv-roald, SmartX, 19.849
1622104438.041, lauv-roald, SmartX, 19.854
1622104438.540, lauv-roald, SmartX, 22.131
1622104439.040, lauv-roald, SmartX, 23.835
1622104439.540, lauv-roald, SmartX, 24.483
1622104440.040, lauv-roald, SmartX, 23.832
1622104440.540, lauv-roald, SmartX, 21.964
1622104441.040, lauv-roald, SmartX, 20.529
1622104441.540, lauv-roald, SmartX, 19.729
1622104442.041, lauv-roald, SmartX, 20.039
1622104442.540, lauv-roald, SmartX, 22.808
1622104443.040, lauv-roald, SmartX, 23.233
1622104443.541, lauv-roald, SmartX, 21.583
1622104444.040, lauv-roald, SmartX, 20.980
1622104444.541, lauv-roald, SmartX, 19.938
1622104445.040, lauv-roald, SmartX, 18.778
1622104445.540, lauv-roald, SmartX, 18.714
1622104446.041, lauv-roald, SmartX, 18.689
1622104446.540, lauv-roald, SmartX, 18.947
1622104447.040, lauv-roald, SmartX, 19.798
1622104447.540, lauv-roald, SmartX, 19.771
1622104448.040, lauv-roald, SmartX, 19.637
1622104448.540, lauv-roald, SmartX, 19.686
1622104449.040, lauv-roald, SmartX, 20.276
1622104449.540, lauv-roald, SmartX, 20.170
1622104450.041, lauv-roald, SmartX, 19.859
1622104450.540, lauv-roald, SmartX, 19.664
1622104451.040, lauv-roald, SmartX, 19.003
1622104451.540, lauv-roald, SmartX, 18.749
1622104452.040, lauv-roald, SmartX, 18.878
1622104452.540, lauv-roald, SmartX, 19.145
1622104453.040, lauv-roald, SmartX, 19.522
1622104453.539, lauv-roald, SmartX, 19.460
1622104454.039, lauv-roald, SmartX, 19.425
1622104454.540, lauv-roald, SmartX, 19.587
1622104455.041, lauv-roald, SmartX, 19.713
1622104455.539, lauv-roald, SmartX, 20.522
1622104456.039, lauv-roald, SmartX, 20.450
1622104456.539, lauv-roald, SmartX, 20.431
1622104457.039, lauv-roald, SmartX, 19.872
1622104457.541, lauv-roald, SmartX, 18.987
1622104458.039, lauv-roald, SmartX, 18.122
1622104458.539, lauv-roald, SmartX, 17.834
1622104459.039, lauv-roald, SmartX, 18.071
1622104459.539, lauv-roald, SmartX, 19.500
1622104460.039, lauv-roald, SmartX, 22.439
1622104460.539, lauv-roald, SmartX, 23.812
1622104461.039, lauv-roald, SmartX, 24.710
1622104461.539, lauv-roald, SmartX, 22.406
1622104462.039, lauv-roald, SmartX, 20.770
1622104462.539, lauv-roald, SmartX, 18.081
1622104463.039, lauv-roald, SmartX, 17.522
1622104463.539, lauv-roald, SmartX, 18.040
1622104464.039, lauv-roald, SmartX, 20.010
1622104464.539, lauv-roald, SmartX, 22.745
1622104465.038, lauv-roald, SmartX, 23.149
1622104465.539, lauv-roald, SmartX, 21.750
1622104466.039, lauv-roald, SmartX, 19.480
1622104466.539, lauv-roald, SmartX, 17.518
1622104467.039, lauv-roald, SmartX, 16.826
1622104467.538, lauv-roald, SmartX, 16.783
1622104468.039, lauv-roald, SmartX, 17.122
1622104468.539, lauv-roald, SmartX, 18.796
1622104469.038, lauv-roald, SmartX, 20.953
1622104469.538, lauv-roald, SmartX, 24.349
1622104470.038, lauv-roald, SmartX, 24.585
1622104470.538, lauv-roald, SmartX, 23.160
1622104471.038, lauv-roald, SmartX, 20.314
1622104471.538, lauv-roald, SmartX, 17.375
1622104472.038, lauv-roald, SmartX, 16.904
1622104472.538, lauv-roald, SmartX, 17.059
1622104473.038, lauv-roald, SmartX, 19.290
1622104473.538, lauv-roald, SmartX, 21.281
1622104474.038, lauv-roald, SmartX, 22.901
1622104474.538, lauv-roald, SmartX, 22.788
1622104475.038, lauv-roald, SmartX, 21.687
1622104475.538, lauv-roald, SmartX, 18.885
1622104476.038, lauv-roald, SmartX, 18.308
1622104476.538, lauv-roald, SmartX, 19.928
1622104477.038, lauv-roald, SmartX, 21.215
1622104477.538, lauv-roald, SmartX, 21.732
