4.106187400000000309e+01, -8.650976999999999251e+00, 0.000000000000000000e+00
4.112366870677570319e+01, -8.707961174351785516e+00, 2.378505229949951172e+00
4.112366870677570319e+01, -8.707961177994492985e+00, 2.439704179763793945e+00
4.112366870677570319e+01, -8.707961179815846720e+00, 2.365729093551635742e+00
4.112366870677570319e+01, -8.707961175808870635e+00, 2.447883605957031250e+00
4.112366870677570319e+01, -8.707961175080328076e+00, 2.467220544815063477e+00
4.112366870677570319e+01, -8.707961172894702173e+00, 2.403022527694702148e+00
4.112366870677570319e+01, -8.707961173987516901e+00, 2.332903861999511719e+00
4.112366870677570319e+01, -8.707961176173139251e+00, 2.432613611221313477e+00
4.112366870677570319e+01, -8.707961174351785516e+00, 2.401297092437744141e+00
4.112366836793349734e+01, -8.707961400245403993e+00, 2.416496276855468750e+00
4.112366273536711958e+01, -8.707965329074074390e+00, 2.399425268173217773e+00
4.112365374234134663e+01, -8.707972314978901451e+00, 2.507488727569580078e+00
4.112364292516018338e+01, -8.707981946681949026e+00, 2.545506238937377930e+00
4.112363647016125157e+01, -8.707987993691261863e+00, 2.578420877456665039e+00
4.112362394067552174e+01, -8.708000497500673731e+00, 2.556101322174072266e+00
4.112361089305728967e+01, -8.708013607322408589e+00, 2.633982419967651367e+00
4.112359741009809255e+01, -8.708027152754764799e+00, 2.686396121978759766e+00
4.112358403350683744e+01, -8.708040579160005734e+00, 2.644421577453613281e+00
4.112356970453868854e+01, -8.708054966692518661e+00, 2.716109037399291992e+00
4.112355575114807493e+01, -8.708068972812313291e+00, 2.711805582046508789e+00
4.112354781083596578e+01, -8.708076950107777492e+00, 2.765851497650146484e+00
4.112353344019790313e+01, -8.708091379824418610e+00, 2.802922487258911133e+00
4.112351965074550719e+01, -8.708105220689898118e+00, 2.785500526428222656e+00
4.112350586074482806e+01, -8.708119063364566870e+00, 2.845221042633056641e+00
4.112349197479368001e+01, -8.708132998461177721e+00, 2.787469148635864258e+00
4.112347749394965746e+01, -8.708147539126425585e+00, 2.864649057388305664e+00
4.112346343144965743e+01, -8.708161663815774389e+00, 2.844680070877075195e+00
