timestamp, system, entity , value (psu)
1623932702.848, lauv-roald, SmartX, 18.200
1623932703.348, lauv-roald, SmartX, 18.310
1623932703.848, lauv-roald, SmartX, 18.341
1623932704.348, lauv-roald, SmartX, 18.317
1623932704.848, lauv-roald, SmartX, 18.291
1623932705.348, lauv-roald, SmartX, 18.267
1623932705.849, lauv-roald, SmartX, 18.216
1623932706.348, lauv-roald, SmartX, 18.135
1623932706.852, lauv-roald, SmartX, 18.083
1623932707.348, lauv-roald, SmartX, 18.069
1623932707.848, lauv-roald, SmartX, 18.066
1623932708.348, lauv-roald, SmartX, 18.074
1623932708.848, lauv-roald, SmartX, 18.086
1623932709.348, lauv-roald, SmartX, 18.143
1623932709.848, lauv-roald, SmartX, 18.094
1623932710.348, lauv-roald, SmartX, 18.268
1623932710.848, lauv-roald, SmartX, 18.296
1623932711.348, lauv-roald, SmartX, 18.304
1623932711.848, lauv-roald, SmartX, 18.327
1623932712.348, lauv-roald, SmartX, 18.258
1623932712.848, lauv-roald, SmartX, 18.433
1623932713.348, lauv-roald, SmartX, 18.677
1623932713.848, lauv-roald, SmartX, 18.770
1623932714.348, lauv-roald, SmartX, 18.753
1623932714.847, lauv-roald, SmartX, 18.832
1623932715.348, lauv-roald, SmartX, 18.884
1623932715.847, lauv-roald, SmartX, 18.874
1623932716.347, lauv-roald, SmartX, 18.865
1623932716.847, lauv-roald, SmartX, 18.895
1623932717.347, lauv-roald, SmartX, 18.987
1623932717.847, lauv-roald, SmartX, 19.087
1623932718.347, lauv-roald, SmartX, 19.110
1623932718.847, lauv-roald, SmartX, 19.101
1623932719.347, lauv-roald, SmartX, 19.141
1623932719.847, lauv-roald, SmartX, 19.204
1623932720.347, lauv-roald, SmartX, 19.282
1623932720.847, lauv-roald, SmartX, 19.259
1623932721.347, lauv-roald, SmartX, 19.272
1623932721.847, lauv-roald, SmartX, 19.325
1623932722.347, lauv-roald, SmartX, 19.386
1623932722.847, lauv-roald, SmartX, 19.436
1623932723.347, lauv-roald, SmartX, 19.485
1623932723.847, lauv-roald, SmartX, 19.586
1623932724.347, lauv-roald, SmartX, 19.719
1623932724.847, lauv-roald, SmartX, 19.735
1623932725.347, lauv-roald, SmartX, 19.814
1623932725.847, lauv-roald, SmartX, 19.829
1623932726.347, lauv-roald, SmartX, 19.888
1623932726.847, lauv-roald, SmartX, 19.978
1623932727.347, lauv-roald, SmartX, 20.077
1623932727.847, lauv-roald, SmartX, 20.118
1623932728.347, lauv-roald, SmartX, 20.229
1623932728.846, lauv-roald, SmartX, 20.269
1623932729.347, lauv-roald, SmartX, 20.253
1623932729.847, lauv-roald, SmartX, 20.223
1623932730.347, lauv-roald, SmartX, 20.116
1623932730.846, lauv-roald, SmartX, 20.119
1623932731.346, lauv-roald, SmartX, 20.161
1623932731.846, lauv-roald, SmartX, 20.049
1623932732.346, lauv-roald, SmartX, 19.968
1623932732.846, lauv-roald, SmartX, 19.919
1623932733.346, lauv-roald, SmartX, 19.922
1623932733.846, lauv-roald, SmartX, 19.867
1623932734.346, lauv-roald, SmartX, 19.785
1623932734.846, lauv-roald, SmartX, 19.718
1623932735.346, lauv-roald, SmartX, 19.812
1623932735.846, lauv-roald, SmartX, 19.780
1623932736.346, lauv-roald, SmartX, 19.696
1623932736.847, lauv-roald, SmartX, 19.549
1623932737.346, lauv-roald, SmartX, 19.574
1623932737.846, lauv-roald, SmartX, 19.595
1623932738.346, lauv-roald, SmartX, 19.764
1623932738.846, lauv-roald, SmartX, 19.892
1623932739.346, lauv-roald, SmartX, 19.929
1623932739.846, lauv-roald, SmartX, 19.837
1623932740.346, lauv-roald, SmartX, 19.644
1623932740.846, lauv-roald, SmartX, 19.788
1623932741.346, lauv-roald, SmartX, 19.803
1623932741.846, lauv-roald, SmartX, 19.729
1623932742.345, lauv-roald, SmartX, 19.880
1623932742.845, lauv-roald, SmartX, 19.853
1623932743.346, lauv-roald, SmartX, 19.736
1623932743.845, lauv-roald, SmartX, 19.761
1623932744.345, lauv-roald, SmartX, 19.779
1623932744.845, lauv-roald, SmartX, 19.837
1623932745.345, lauv-roald, SmartX, 19.889
1623932745.845, lauv-roald, SmartX, 19.906
1623932746.345, lauv-roald, SmartX, 19.868
1623932746.845, lauv-roald, SmartX, 19.906
1623932747.345, lauv-roald, SmartX, 19.992
1623932747.845, lauv-roald, SmartX, 20.036
1623932748.345, lauv-roald, SmartX, 20.096
1623932748.845, lauv-roald, SmartX, 20.236
1623932749.345, lauv-roald, SmartX, 20.388
1623932749.845, lauv-roald, SmartX, 20.337
1623932750.345, lauv-roald, SmartX, 20.344
1623932750.845, lauv-roald, SmartX, 20.208
1623932751.345, lauv-roald, SmartX, 20.236
1623932751.845, lauv-roald, SmartX, 20.277
1623932752.345, lauv-roald, SmartX, 20.261
1623932752.845, lauv-roald, SmartX, 20.333
1623932753.345, lauv-roald, SmartX, 20.449
1623932753.845, lauv-roald, SmartX, 20.668
1623932754.345, lauv-roald, SmartX, 20.648
1623932754.845, lauv-roald, SmartX, 20.505
1623932755.345, lauv-roald, SmartX, 20.470
1623932755.845, lauv-roald, SmartX, 20.432
1623932756.345, lauv-roald, SmartX, 20.451
1623932756.845, lauv-roald, SmartX, 20.477
1623932757.345, lauv-roald, SmartX, 20.547
1623932757.845, lauv-roald, SmartX, 20.647
1623932758.345, lauv-roald, SmartX, 20.689
1623932758.844, lauv-roald, SmartX, 20.590
1623932759.344, lauv-roald, SmartX, 20.587
1623932759.844, lauv-roald, SmartX, 20.699
1623932760.345, lauv-roald, SmartX, 20.714
1623932760.844, lauv-roald, SmartX, 20.957
1623932761.344, lauv-roald, SmartX, 21.004
1623932761.844, lauv-roald, SmartX, 21.343
1623932762.344, lauv-roald, SmartX, 21.494
1623932762.844, lauv-roald, SmartX, 21.461
1623932763.344, lauv-roald, SmartX, 21.534
1623932763.844, lauv-roald, SmartX, 21.405
1623932764.344, lauv-roald, SmartX, 21.539
1623932764.844, lauv-roald, SmartX, 21.493
1623932765.344, lauv-roald, SmartX, 21.549
1623932765.844, lauv-roald, SmartX, 21.589
1623932766.344, lauv-roald, SmartX, 21.497
1623932766.844, lauv-roald, SmartX, 21.305
1623932767.344, lauv-roald, SmartX, 21.507
1623932767.844, lauv-roald, SmartX, 21.486
1623932768.344, lauv-roald, SmartX, 21.858
1623932768.844, lauv-roald, SmartX, 22.072
1623932769.344, lauv-roald, SmartX, 22.165
1623932769.844, lauv-roald, SmartX, 22.228
1623932770.344, lauv-roald, SmartX, 22.350
1623932770.844, lauv-roald, SmartX, 22.451
1623932771.344, lauv-roald, SmartX, 22.539
1623932771.844, lauv-roald, SmartX, 22.430
1623932772.344, lauv-roald, SmartX, 22.315
1623932772.843, lauv-roald, SmartX, 22.376
1623932773.343, lauv-roald, SmartX, 22.379
1623932773.843, lauv-roald, SmartX, 22.424
1623932774.344, lauv-roald, SmartX, 22.493
1623932774.843, lauv-roald, SmartX, 22.549
1623932775.343, lauv-roald, SmartX, 22.758
1623932775.843, lauv-roald, SmartX, 22.873
1623932776.343, lauv-roald, SmartX, 22.971
1623932776.843, lauv-roald, SmartX, 22.856
1623932777.343, lauv-roald, SmartX, 22.784
1623932777.843, lauv-roald, SmartX, 22.849
1623932778.343, lauv-roald, SmartX, 22.764
1623932778.843, lauv-roald, SmartX, 22.694
1623932779.343, lauv-roald, SmartX, 22.718
1623932779.843, lauv-roald, SmartX, 22.776
1623932780.343, lauv-roald, SmartX, 22.758
1623932780.843, lauv-roald, SmartX, 22.579
1623932781.343, lauv-roald, SmartX, 22.468
1623932781.843, lauv-roald, SmartX, 22.414
1623932782.343, lauv-roald, SmartX, 22.336
1623932782.843, lauv-roald, SmartX, 22.306
1623932783.343, lauv-roald, SmartX, 22.345
1623932783.843, lauv-roald, SmartX, 22.380
1623932784.343, lauv-roald, SmartX, 22.482
1623932784.843, lauv-roald, SmartX, 22.654
1623932785.343, lauv-roald, SmartX, 22.618
1623932785.843, lauv-roald, SmartX, 22.583
1623932786.343, lauv-roald, SmartX, 22.529
1623932786.842, lauv-roald, SmartX, 22.587
1623932787.342, lauv-roald, SmartX, 22.653
1623932787.842, lauv-roald, SmartX, 22.664
1623932788.342, lauv-roald, SmartX, 22.603
1623932788.842, lauv-roald, SmartX, 22.600
1623932789.342, lauv-roald, SmartX, 22.725
1623932789.842, lauv-roald, SmartX, 22.963
1623932790.342, lauv-roald, SmartX, 23.189
1623932790.843, lauv-roald, SmartX, 23.524
1623932791.342, lauv-roald, SmartX, 23.443
1623932791.843, lauv-roald, SmartX, 23.308
1623932792.342, lauv-roald, SmartX, 23.022
1623932792.842, lauv-roald, SmartX, 22.762
1623932793.342, lauv-roald, SmartX, 22.505
1623932793.842, lauv-roald, SmartX, 22.505
1623932794.342, lauv-roald, SmartX, 22.519
1623932794.842, lauv-roald, SmartX, 22.500
1623932795.342, lauv-roald, SmartX, 22.492
1623932795.842, lauv-roald, SmartX, 22.535
1623932796.342, lauv-roald, SmartX, 22.603
1623932796.842, lauv-roald, SmartX, 22.651
1623932797.342, lauv-roald, SmartX, 22.696
1623932797.842, lauv-roald, SmartX, 22.707
1623932798.342, lauv-roald, SmartX, 22.740
1623932798.842, lauv-roald, SmartX, 22.769
1623932799.342, lauv-roald, SmartX, 22.838
1623932799.842, lauv-roald, SmartX, 22.879
1623932800.342, lauv-roald, SmartX, 22.746
1623932800.842, lauv-roald, SmartX, 22.822
1623932801.342, lauv-roald, SmartX, 22.882
1623932801.841, lauv-roald, SmartX, 22.679
1623932802.341, lauv-roald, SmartX, 22.513
1623932802.841, lauv-roald, SmartX, 22.529
1623932803.341, lauv-roald, SmartX, 22.817
1623932803.841, lauv-roald, SmartX, 23.079
1623932804.341, lauv-roald, SmartX, 23.295
1623932804.841, lauv-roald, SmartX, 23.104
1623932805.341, lauv-roald, SmartX, 22.915
1623932805.841, lauv-roald, SmartX, 22.760
1623932806.341, lauv-roald, SmartX, 22.698
1623932806.841, lauv-roald, SmartX, 22.758
1623932807.341, lauv-roald, SmartX, 22.756
1623932807.841, lauv-roald, SmartX, 22.713
1623932808.341, lauv-roald, SmartX, 22.633
1623932808.841, lauv-roald, SmartX, 22.571
1623932809.341, lauv-roald, SmartX, 22.568
1623932809.841, lauv-roald, SmartX, 22.533
1623932810.341, lauv-roald, SmartX, 22.553
1623932810.841, lauv-roald, SmartX, 22.514
1623932811.341, lauv-roald, SmartX, 22.450
1623932811.841, lauv-roald, SmartX, 22.442
1623932812.341, lauv-roald, SmartX, 22.507
1623932812.841, lauv-roald, SmartX, 22.562
1623932813.341, lauv-roald, SmartX, 22.517
1623932813.841, lauv-roald, SmartX, 22.426
1623932814.341, lauv-roald, SmartX, 22.236
1623932814.841, lauv-roald, SmartX, 22.157
1623932815.341, lauv-roald, SmartX, 22.166
1623932815.840, lauv-roald, SmartX, 22.078
1623932816.341, lauv-roald, SmartX, 21.896
1623932816.841, lauv-roald, SmartX, 21.877
1623932817.340, lauv-roald, SmartX, 21.888
1623932817.840, lauv-roald, SmartX, 21.916
1623932818.340, lauv-roald, SmartX, 21.953
1623932818.840, lauv-roald, SmartX, 22.008
1623932819.340, lauv-roald, SmartX, 22.197
1623932819.840, lauv-roald, SmartX, 22.318
1623932820.340, lauv-roald, SmartX, 22.613
1623932820.840, lauv-roald, SmartX, 22.842
1623932821.340, lauv-roald, SmartX, 25.937
1623932821.840, lauv-roald, SmartX, 26.617
1623932822.340, lauv-roald, SmartX, 27.690
1623932822.840, lauv-roald, SmartX, 28.161
1623932823.340, lauv-roald, SmartX, 28.116
1623932823.840, lauv-roald, SmartX, 27.247
1623932824.340, lauv-roald, SmartX, 26.043
1623932824.840, lauv-roald, SmartX, 24.310
1623932825.340, lauv-roald, SmartX, 23.096
1623932825.840, lauv-roald, SmartX, 22.590
1623932826.340, lauv-roald, SmartX, 22.483
1623932826.840, lauv-roald, SmartX, 23.030
1623932827.340, lauv-roald, SmartX, 24.290
1623932827.839, lauv-roald, SmartX, 26.605
1623932828.340, lauv-roald, SmartX, 26.994
1623932828.839, lauv-roald, SmartX, 26.321
1623932829.339, lauv-roald, SmartX, 24.422
1623932829.840, lauv-roald, SmartX, 23.011
1623932830.340, lauv-roald, SmartX, 22.404
1623932830.840, lauv-roald, SmartX, 22.298
1623932831.339, lauv-roald, SmartX, 22.791
1623932831.839, lauv-roald, SmartX, 22.046
1623932832.339, lauv-roald, SmartX, 22.123
1623932832.839, lauv-roald, SmartX, 22.142
1623932833.339, lauv-roald, SmartX, 22.119
1623932833.840, lauv-roald, SmartX, 22.003
1623932834.339, lauv-roald, SmartX, 21.698
1623932834.839, lauv-roald, SmartX, 21.676
1623932835.339, lauv-roald, SmartX, 21.737
1623932835.839, lauv-roald, SmartX, 24.346
1623932836.339, lauv-roald, SmartX, 23.940
1623932836.839, lauv-roald, SmartX, 23.051
1623932837.339, lauv-roald, SmartX, 23.066
1623932837.839, lauv-roald, SmartX, 25.408
1623932838.339, lauv-roald, SmartX, 25.260
1623932838.839, lauv-roald, SmartX, 23.927
1623932839.339, lauv-roald, SmartX, 23.018
1623932839.839, lauv-roald, SmartX, 22.734
1623932840.339, lauv-roald, SmartX, 22.380
1623932840.839, lauv-roald, SmartX, 22.163
1623932841.339, lauv-roald, SmartX, 22.097
1623932841.839, lauv-roald, SmartX, 22.053
1623932842.338, lauv-roald, SmartX, 21.938
1623932842.839, lauv-roald, SmartX, 21.928
1623932843.339, lauv-roald, SmartX, 21.939
1623932843.838, lauv-roald, SmartX, 21.980
1623932844.338, lauv-roald, SmartX, 21.960
1623932844.839, lauv-roald, SmartX, 21.896
1623932845.338, lauv-roald, SmartX, 22.050
1623932845.839, lauv-roald, SmartX, 22.124
1623932846.338, lauv-roald, SmartX, 22.030
1623932846.838, lauv-roald, SmartX, 22.037
1623932847.338, lauv-roald, SmartX, 22.209
1623932847.838, lauv-roald, SmartX, 22.069
1623932848.338, lauv-roald, SmartX, 22.208
1623932848.838, lauv-roald, SmartX, 22.856
1623932849.338, lauv-roald, SmartX, 23.781
1623932849.838, lauv-roald, SmartX, 24.669
1623932850.338, lauv-roald, SmartX, 23.367
1623932850.838, lauv-roald, SmartX, 22.750
1623932851.338, lauv-roald, SmartX, 22.412
1623932851.838, lauv-roald, SmartX, 21.959
1623932852.338, lauv-roald, SmartX, 21.741
1623932852.838, lauv-roald, SmartX, 21.882
1623932853.338, lauv-roald, SmartX, 21.984
1623932853.838, lauv-roald, SmartX, 22.490
1623932854.338, lauv-roald, SmartX, 22.938
1623932854.838, lauv-roald, SmartX, 23.637
1623932855.338, lauv-roald, SmartX, 23.615
1623932855.838, lauv-roald, SmartX, 23.603
1623932856.338, lauv-roald, SmartX, 23.189
1623932856.839, lauv-roald, SmartX, 22.986
1623932857.338, lauv-roald, SmartX, 23.970
1623932857.838, lauv-roald, SmartX, 23.950
1623932858.338, lauv-roald, SmartX, 23.229
1623932858.838, lauv-roald, SmartX, 22.412
1623932859.337, lauv-roald, SmartX, 22.020
1623932859.838, lauv-roald, SmartX, 21.902
1623932860.337, lauv-roald, SmartX, 21.889
1623932860.837, lauv-roald, SmartX, 21.995
1623932861.338, lauv-roald, SmartX, 22.227
1623932861.837, lauv-roald, SmartX, 22.881
1623932862.337, lauv-roald, SmartX, 23.689
1623932862.837, lauv-roald, SmartX, 24.081
1623932863.337, lauv-roald, SmartX, 23.318
1623932863.837, lauv-roald, SmartX, 22.860
1623932864.337, lauv-roald, SmartX, 23.810
1623932864.837, lauv-roald, SmartX, 23.428
1623932865.337, lauv-roald, SmartX, 23.490
1623932865.837, lauv-roald, SmartX, 24.454
1623932866.337, lauv-roald, SmartX, 23.914
1623932866.837, lauv-roald, SmartX, 22.725
1623932867.337, lauv-roald, SmartX, 21.910
1623932867.837, lauv-roald, SmartX, 21.809
1623932868.337, lauv-roald, SmartX, 22.847
1623932868.837, lauv-roald, SmartX, 25.899
1623932869.337, lauv-roald, SmartX, 27.430
1623932869.837, lauv-roald, SmartX, 28.659
1623932870.337, lauv-roald, SmartX, 29.274
1623932870.837, lauv-roald, SmartX, 29.895
1623932871.337, lauv-roald, SmartX, 30.142
1623932871.836, lauv-roald, SmartX, 30.156
1623932872.337, lauv-roald, SmartX, 29.744
1623932872.837, lauv-roald, SmartX, 28.252
1623932873.337, lauv-roald, SmartX, 25.056
1623932873.837, lauv-roald, SmartX, 23.548
1623932874.337, lauv-roald, SmartX, 22.886
1623932874.836, lauv-roald, SmartX, 22.509
1623932875.336, lauv-roald, SmartX, 22.259
1623932875.837, lauv-roald, SmartX, 22.356
1623932876.336, lauv-roald, SmartX, 22.625
1623932876.836, lauv-roald, SmartX, 25.064
1623932877.337, lauv-roald, SmartX, 23.296
1623932877.836, lauv-roald, SmartX, 22.729
1623932878.336, lauv-roald, SmartX, 22.343
1623932878.836, lauv-roald, SmartX, 22.170
1623932879.336, lauv-roald, SmartX, 22.085
1623932879.836, lauv-roald, SmartX, 21.915
1623932880.336, lauv-roald, SmartX, 21.887
1623932880.836, lauv-roald, SmartX, 21.888
1623932881.336, lauv-roald, SmartX, 21.945
1623932881.836, lauv-roald, SmartX, 21.924
1623932882.336, lauv-roald, SmartX, 21.921
1623932882.836, lauv-roald, SmartX, 21.983
1623932883.336, lauv-roald, SmartX, 22.009
1623932883.836, lauv-roald, SmartX, 22.022
1623932884.336, lauv-roald, SmartX, 22.069
1623932884.836, lauv-roald, SmartX, 22.132
1623932885.336, lauv-roald, SmartX, 22.182
1623932885.836, lauv-roald, SmartX, 22.230
1623932886.336, lauv-roald, SmartX, 22.268
1623932886.836, lauv-roald, SmartX, 22.292
1623932887.336, lauv-roald, SmartX, 22.289
1623932887.836, lauv-roald, SmartX, 22.338
1623932888.336, lauv-roald, SmartX, 22.342
1623932888.836, lauv-roald, SmartX, 22.364
1623932889.336, lauv-roald, SmartX, 22.382
1623932889.836, lauv-roald, SmartX, 22.409
1623932890.336, lauv-roald, SmartX, 22.471
1623932890.836, lauv-roald, SmartX, 22.523
1623932891.336, lauv-roald, SmartX, 22.582
1623932891.835, lauv-roald, SmartX, 24.034
1623932892.336, lauv-roald, SmartX, 23.591
1623932892.835, lauv-roald, SmartX, 23.059
1623932893.336, lauv-roald, SmartX, 23.463
1623932893.835, lauv-roald, SmartX, 24.694
1623932894.335, lauv-roald, SmartX, 25.743
1623932894.835, lauv-roald, SmartX, 26.372
1623932895.335, lauv-roald, SmartX, 27.003
1623932895.835, lauv-roald, SmartX, 26.651
1623932896.335, lauv-roald, SmartX, 25.967
1623932896.835, lauv-roald, SmartX, 25.383
1623932897.335, lauv-roald, SmartX, 24.702
1623932897.835, lauv-roald, SmartX, 24.012
1623932898.335, lauv-roald, SmartX, 23.685
1623932898.835, lauv-roald, SmartX, 23.395
1623932899.335, lauv-roald, SmartX, 23.047
1623932899.835, lauv-roald, SmartX, 22.849
1623932900.335, lauv-roald, SmartX, 23.123
1623932900.835, lauv-roald, SmartX, 23.308
1623932901.335, lauv-roald, SmartX, 23.052
1623932901.835, lauv-roald, SmartX, 22.824
1623932902.335, lauv-roald, SmartX, 22.684
1623932902.835, lauv-roald, SmartX, 22.519
1623932903.335, lauv-roald, SmartX, 22.312
1623932903.834, lauv-roald, SmartX, 22.126
1623932904.335, lauv-roald, SmartX, 22.027
1623932904.834, lauv-roald, SmartX, 22.037
1623932905.335, lauv-roald, SmartX, 21.993
1623932905.834, lauv-roald, SmartX, 21.913
1623932906.335, lauv-roald, SmartX, 21.954
1623932906.835, lauv-roald, SmartX, 22.054
1623932907.334, lauv-roald, SmartX, 22.095
1623932907.834, lauv-roald, SmartX, 22.149
1623932908.334, lauv-roald, SmartX, 22.160
1623932908.834, lauv-roald, SmartX, 22.062
1623932909.334, lauv-roald, SmartX, 21.868
1623932909.834, lauv-roald, SmartX, 21.891
1623932910.334, lauv-roald, SmartX, 21.866
1623932910.834, lauv-roald, SmartX, 21.852
1623932911.334, lauv-roald, SmartX, 21.869
1623932911.834, lauv-roald, SmartX, 21.843
1623932912.334, lauv-roald, SmartX, 21.873
1623932912.834, lauv-roald, SmartX, 21.900
1623932913.334, lauv-roald, SmartX, 21.905
1623932913.834, lauv-roald, SmartX, 23.438
1623932914.334, lauv-roald, SmartX, 24.725
1623932914.834, lauv-roald, SmartX, 26.929
1623932915.334, lauv-roald, SmartX, 27.663
1623932915.834, lauv-roald, SmartX, 27.925
1623932916.334, lauv-roald, SmartX, 25.796
1623932916.834, lauv-roald, SmartX, 24.615
1623932917.334, lauv-roald, SmartX, 23.932
1623932917.834, lauv-roald, SmartX, 23.799
1623932918.334, lauv-roald, SmartX, 24.411
1623932918.834, lauv-roald, SmartX, 24.283
1623932919.334, lauv-roald, SmartX, 23.669
1623932919.834, lauv-roald, SmartX, 23.333
1623932920.334, lauv-roald, SmartX, 22.851
1623932920.834, lauv-roald, SmartX, 22.428
1623932921.333, lauv-roald, SmartX, 22.087
1623932921.833, lauv-roald, SmartX, 21.937
1623932922.333, lauv-roald, SmartX, 22.305
1623932922.833, lauv-roald, SmartX, 24.165
1623932923.333, lauv-roald, SmartX, 25.230
1623932923.833, lauv-roald, SmartX, 24.664
1623932924.333, lauv-roald, SmartX, 24.270
1623932924.833, lauv-roald, SmartX, 23.919
1623932925.333, lauv-roald, SmartX, 23.345
1623932925.833, lauv-roald, SmartX, 22.861
1623932926.333, lauv-roald, SmartX, 22.501
1623932926.833, lauv-roald, SmartX, 22.101
1623932927.333, lauv-roald, SmartX, 21.836
1623932927.833, lauv-roald, SmartX, 23.505
1623932928.333, lauv-roald, SmartX, 25.912
1623932928.833, lauv-roald, SmartX, 26.441
1623932929.333, lauv-roald, SmartX, 25.367
1623932929.833, lauv-roald, SmartX, 24.954
1623932930.333, lauv-roald, SmartX, 24.131
1623932930.833, lauv-roald, SmartX, 23.122
1623932931.333, lauv-roald, SmartX, 25.924
1623932931.833, lauv-roald, SmartX, 27.449
1623932932.333, lauv-roald, SmartX, 28.004
1623932932.833, lauv-roald, SmartX, 28.671
1623932933.332, lauv-roald, SmartX, 29.517
1623932933.833, lauv-roald, SmartX, 29.456
1623932934.332, lauv-roald, SmartX, 25.787
1623932934.833, lauv-roald, SmartX, 24.113
1623932935.333, lauv-roald, SmartX, 23.178
1623932935.832, lauv-roald, SmartX, 23.271
1623932936.333, lauv-roald, SmartX, 25.673
1623932936.833, lauv-roald, SmartX, 23.509
1623932937.332, lauv-roald, SmartX, 22.744
1623932937.832, lauv-roald, SmartX, 22.078
1623932938.332, lauv-roald, SmartX, 21.884
1623932938.832, lauv-roald, SmartX, 21.761
1623932939.333, lauv-roald, SmartX, 21.864
1623932939.832, lauv-roald, SmartX, 23.551
1623932940.332, lauv-roald, SmartX, 23.462
1623932940.832, lauv-roald, SmartX, 23.180
1623932941.332, lauv-roald, SmartX, 23.027
1623932941.832, lauv-roald, SmartX, 24.784
1623932942.332, lauv-roald, SmartX, 26.903
1623932942.832, lauv-roald, SmartX, 27.932
1623932943.332, lauv-roald, SmartX, 28.417
1623932943.832, lauv-roald, SmartX, 28.585
1623932944.332, lauv-roald, SmartX, 29.048
1623932944.832, lauv-roald, SmartX, 28.488
1623932945.332, lauv-roald, SmartX, 24.714
1623932945.832, lauv-roald, SmartX, 23.307
1623932946.332, lauv-roald, SmartX, 23.862
1623932946.832, lauv-roald, SmartX, 26.334
1623932947.331, lauv-roald, SmartX, 27.344
1623932947.831, lauv-roald, SmartX, 29.008
1623932948.331, lauv-roald, SmartX, 29.857
1623932948.831, lauv-roald, SmartX, 30.340
1623932949.331, lauv-roald, SmartX, 30.445
1623932949.831, lauv-roald, SmartX, 30.476
1623932950.331, lauv-roald, SmartX, 30.455
1623932950.831, lauv-roald, SmartX, 30.365
1623932951.331, lauv-roald, SmartX, 30.401
1623932951.831, lauv-roald, SmartX, 30.593
1623932952.331, lauv-roald, SmartX, 30.562
1623932952.831, lauv-roald, SmartX, 30.485
1623932953.331, lauv-roald, SmartX, 30.486
1623932953.831, lauv-roald, SmartX, 30.649
1623932954.331, lauv-roald, SmartX, 30.750
1623932954.831, lauv-roald, SmartX, 30.776
1623932955.331, lauv-roald, SmartX, 30.799
1623932955.831, lauv-roald, SmartX, 30.875
1623932956.331, lauv-roald, SmartX, 30.874
1623932956.831, lauv-roald, SmartX, 30.842
1623932957.331, lauv-roald, SmartX, 30.831
1623932957.831, lauv-roald, SmartX, 30.837
1623932958.331, lauv-roald, SmartX, 30.832
1623932958.831, lauv-roald, SmartX, 30.829
1623932959.331, lauv-roald, SmartX, 30.823
1623932959.830, lauv-roald, SmartX, 30.817
1623932960.331, lauv-roald, SmartX, 30.725
1623932960.830, lauv-roald, SmartX, 30.585
1623932961.331, lauv-roald, SmartX, 30.365
1623932961.830, lauv-roald, SmartX, 30.138
1623932962.330, lauv-roald, SmartX, 29.775
1623932962.830, lauv-roald, SmartX, 29.845
1623932963.330, lauv-roald, SmartX, 29.983
1623932963.830, lauv-roald, SmartX, 30.007
1623932964.330, lauv-roald, SmartX, 29.714
1623932964.830, lauv-roald, SmartX, 27.049
1623932965.330, lauv-roald, SmartX, 28.319
1623932965.830, lauv-roald, SmartX, 28.978
1623932966.330, lauv-roald, SmartX, 29.263
1623932966.830, lauv-roald, SmartX, 29.365
1623932967.330, lauv-roald, SmartX, 29.317
1623932967.830, lauv-roald, SmartX, 29.213
1623932968.330, lauv-roald, SmartX, 28.555
1623932968.830, lauv-roald, SmartX, 28.616
1623932969.330, lauv-roald, SmartX, 29.046
1623932969.830, lauv-roald, SmartX, 29.355
1623932970.330, lauv-roald, SmartX, 29.673
1623932970.830, lauv-roald, SmartX, 29.901
1623932971.330, lauv-roald, SmartX, 30.052
1623932971.830, lauv-roald, SmartX, 29.956
1623932972.330, lauv-roald, SmartX, 28.142
1623932972.830, lauv-roald, SmartX, 25.117
1623932973.330, lauv-roald, SmartX, 24.073
1623932973.830, lauv-roald, SmartX, 23.406
1623932974.330, lauv-roald, SmartX, 22.831
1623932974.830, lauv-roald, SmartX, 22.294
1623932975.330, lauv-roald, SmartX, 21.828
1623932975.830, lauv-roald, SmartX, 21.540
1623932976.329, lauv-roald, SmartX, 21.594
1623932976.830, lauv-roald, SmartX, 22.024
1623932977.330, lauv-roald, SmartX, 25.135
1623932977.829, lauv-roald, SmartX, 26.880
1623932978.329, lauv-roald, SmartX, 25.871
1623932978.829, lauv-roald, SmartX, 25.277
1623932979.329, lauv-roald, SmartX, 28.016
1623932979.829, lauv-roald, SmartX, 29.058
1623932980.329, lauv-roald, SmartX, 29.362
1623932980.829, lauv-roald, SmartX, 29.670
1623932981.329, lauv-roald, SmartX, 29.873
1623932981.829, lauv-roald, SmartX, 30.200
1623932982.329, lauv-roald, SmartX, 30.311
1623932982.829, lauv-roald, SmartX, 30.378
1623932983.329, lauv-roald, SmartX, 30.339
1623932983.829, lauv-roald, SmartX, 30.373
1623932984.329, lauv-roald, SmartX, 29.956
1623932984.829, lauv-roald, SmartX, 26.629
1623932985.329, lauv-roald, SmartX, 25.747
1623932985.829, lauv-roald, SmartX, 28.133
1623932986.329, lauv-roald, SmartX, 29.043
1623932986.829, lauv-roald, SmartX, 29.472
1623932987.329, lauv-roald, SmartX, 29.680
1623932987.829, lauv-roald, SmartX, 29.785
1623932988.329, lauv-roald, SmartX, 29.973
1623932988.830, lauv-roald, SmartX, 30.276
1623932989.329, lauv-roald, SmartX, 30.463
1623932989.829, lauv-roald, SmartX, 30.573
1623932990.328, lauv-roald, SmartX, 30.643
1623932990.829, lauv-roald, SmartX, 30.665
1623932991.329, lauv-roald, SmartX, 30.696
1623932991.829, lauv-roald, SmartX, 30.712
1623932992.328, lauv-roald, SmartX, 30.718
1623932992.828, lauv-roald, SmartX, 30.726
1623932993.328, lauv-roald, SmartX, 30.730
