4.108243410782173299e+01, -8.754600529439915846e+00
4.108248723017872805e+01, -8.755122572890781996e+00
4.108252790385898123e+01, -8.755646582095959474e+00
4.108255608831808559e+01, -8.756172034416678684e+00
4.108257175546115292e+01, -8.756698405772358029e+00
4.108257488967083759e+01, -8.757225171164195743e+00
4.108256548782289030e+01, -8.757751805199710304e+00
4.108254355928928447e+01, -8.758277782617657437e+00
4.108250912592884418e+01, -8.758802578812822759e+00
4.108246222206550868e+01, -8.759325670360158966e+00
4.108240289445406290e+01, -8.759846535537729295e+00
4.108233120223355428e+01, -8.760364654847938581e+00
4.108224721686835323e+01, -8.760879511536527886e+00
4.108215102207689995e+01, -8.761390592108810438e+00
4.108204271374824401e+01, -8.761897386842635527e+00
4.108192239984649774e+01, -8.762399390297535007e+00
4.108179020030316764e+01, -8.762896101819597661e+00
4.108164624689762690e+01, -8.763387026041504768e+00
4.108149068312577157e+01, -8.763871673377257920e+00
4.108132366405695279e+01, -8.764349560511094595e+00
4.108114535617939822e+01, -8.764820210880101214e+00
4.108095593723429317e+01, -8.765283155150042305e+00
4.108075559603854998e+01, -8.765737931683910134e+00
4.108054453229663494e+01, -8.766184087002756087e+00
4.108032295640148135e+01, -8.766621176238313495e+00
4.108009108922474439e+01, -8.767048763576976711e+00
4.107984916189668212e+01, -8.767466422694681683e+00
4.107959741557571220e+01, -8.767873737182254601e+00
4.107933610120804957e+01, -8.768270300960804065e+00
4.107906547927752428e+01, -8.768655718686751754e+00
4.107878581954597053e+01, -8.769029606146069966e+00
4.107849740078428624e+01, -8.769391590637367173e+00
4.107820051049457533e+01, -8.769741311343402401e+00
4.107789544462352893e+01, -8.770078419690701566e+00
4.107758250726743654e+01, -8.770402579696868983e+00
4.107726201036906843e+01, -8.770713468305286753e+00
4.107693427340670667e+01, -8.771010775706855611e+00
4.107659962307566559e+01, -8.771294205648450415e+00
4.107625839296269277e+01, -8.771563475727797154e+00
4.107591092321337101e+01, -8.771818317674465959e+00
4.107555756019311133e+01, -8.772058477616720751e+00
4.107519865614185051e+01, -8.772283716333944881e+00
4.107483456882296480e+01, -8.772493809494392281e+00
4.107446566116659881e+01, -8.772688547878045640e+00
4.107409230090792818e+01, -8.772867737584357783e+00
4.107371486022058349e+01, -8.773031200224655990e+00
4.107333371534565458e+01, -8.773178773099036931e+00
4.107294924621663057e+01, -8.773310309357594150e+00
4.107256183608070899e+01, -8.773425678145768458e+00
4.107217187111672985e+01, -8.773524764733750203e+00
4.107177974005026044e+01, -8.773607470629750438e+00
4.107138583376607244e+01, -8.773673713677066388e+00
4.107099054491851575e+01, -8.773723428134836411e+00
4.107059426754010900e+01, -8.773756564742404507e+00
4.107019739664875857e+01, -8.773773090767249982e+00
4.106980032785400425e+01, -8.773772990036421859e+00
4.106940345696265382e+01, -8.773756262951460272e+00
4.106900717958424707e+01, -8.773722926486803075e+00
4.106861189073669038e+01, -8.773673014171661677e+00
4.106821798445250238e+01, -8.773606576055405171e+00
4.106782585338603297e+01, -8.773523678656502511e+00
4.106743588842205384e+01, -8.773424404895038720e+00
4.106704847828613225e+01, -8.773308854008933011e+00
4.106666400915710824e+01, -8.773177141453892602e+00
4.106628286428217933e+01, -8.773029398787240751e+00
4.106590542359483464e+01, -8.772865773535730938e+00
4.106553206333616401e+01, -8.772686429047478640e+00
4.106516315567979802e+01, -8.772491544328165247e+00
4.106479906836091232e+01, -8.772281313861675756e+00
4.106444016430965149e+01, -8.772055947415367427e+00
4.106408680128939181e+01, -8.771815669830150597e+00
4.106373933154007005e+01, -8.771560720795603672e+00
4.106339810142709723e+01, -8.771291354610347923e+00
4.106306345109605616e+01, -8.771007839927916550e+00
4.106273571413369439e+01, -8.770710459488386235e+00
4.106241521723532628e+01, -8.770399509836034113e+00
4.106210227987923389e+01, -8.770075301023297243e+00
4.106179721400818750e+01, -8.769738156301352561e+00
4.106150032371847658e+01, -8.769388411797592653e+00
4.106121190495679230e+01, -8.769026416180359718e+00
4.106093224522523855e+01, -8.768652530311245030e+00
4.106066162329471325e+01, -8.768267126885300300e+00
4.106040030892705062e+01, -8.767870590059549940e+00
4.106014856260608070e+01, -8.767463315070131102e+00
4.105990663527801843e+01, -8.767045707838484248e+00
4.105967476810128147e+01, -8.766618184566947747e+00
4.105945319220612788e+01, -8.766181171324197052e+00
4.105924212846421284e+01, -8.765735103620910351e+00
4.105904178726846965e+01, -8.765280425976090584e+00
4.105885236832336460e+01, -8.764817591474486136e+00
4.105867406044581003e+01, -8.764347061315534759e+00
4.105850704137699125e+01, -8.763869304354281908e+00
4.105835147760513593e+01, -8.763384796634733576e+00
4.105820752419959518e+01, -8.762894020916101923e+00
4.105807532465626508e+01, -8.762397466192405560e+00
4.105795501075451881e+01, -8.761895627205920078e+00
4.105784670242586287e+01, -8.761389003954940691e+00
4.105775050763440959e+01, -8.760878101196349022e+00
4.105766652226920854e+01, -8.760363427943481440e+00
4.105759483004869992e+01, -8.759845496959796307e+00
4.105753550243725414e+01, -8.759324824248826857e+00
4.105748859857391864e+01, -8.758801928540940196e+00
4.105745416521347835e+01, -8.758277330777398006e+00
4.105743223667987252e+01, -8.757751553592242999e+00
4.105742283483192523e+01, -8.757225120792501372e+00
4.105742596904160990e+01, -8.756698556837232417e+00
4.105744163618467724e+01, -8.756172386315933309e+00
4.105746982064378159e+01, -8.755647133426819551e+00
4.105751049432403477e+01, -8.755123321455481999e+00
4.105756361668102983e+01, -8.754601472254456951e+00
4.105762913476124965e+01, -8.754082105724197760e+00
4.105770698325483892e+01, -8.753565739295989800e+00
4.105779708456073251e+01, -8.753052887417297256e+00
4.105789934886399095e+01, -8.752544061040053336e+00
4.105801367422532877e+01, -8.752039767112407276e+00
4.105813994668274347e+01, -8.751540508074430846e+00
4.105827804036509576e+01, -8.751046781358274629e+00
4.105842781761760563e+01, -8.750559078893273224e+00
4.105858912913905101e+01, -8.750077886616489664e+00
4.105876181413059811e+01, -8.749603683989173319e+00
4.105894570045609271e+01, -8.749136943519639331e+00
4.105914060481364203e+01, -8.748678130292997679e+00
4.105934633291835212e+01, -8.748227701508234588e+00
4.105956267969596496e+01, -8.747786106023090369e+00
4.105978942948731003e+01, -8.747353783907181324e+00
4.106002635626326480e+01, -8.746931166003816926e+00
4.106027322385006784e+01, -8.746518673500949248e+00
4.106052978616474292e+01, -8.746116717511661420e+00
4.106079578746039260e+01, -8.745725698664637449e+00
4.106107096258113387e+01, -8.745346006705011277e+00
4.106135503722642710e+01, -8.744978020105975247e+00
4.106164772822449294e+01, -8.744622105691565395e+00
4.106194874381456827e+01, -8.744278618270975301e+00
4.106225778393777404e+01, -8.743947900284762653e+00
4.106257454053619682e+01, -8.743630281463335763e+00
4.106289869785996416e+01, -8.743326078498002474e+00
4.106322993278200784e+01, -8.743035594724970494e+00
4.106356791512016002e+01, -8.742759119822570923e+00
4.106391230796626957e+01, -8.742496929522037163e+00
4.106426276802205422e+01, -8.742249285332105657e+00
4.106461894594131223e+01, -8.742016434277742221e+00
4.106498048667815226e+01, -8.741798608653230218e+00
4.106534702984090046e+01, -8.741596025789881708e+00
4.106571821005136513e+01, -8.741408887838616693e+00
4.106609365730903249e+01, -8.741237381567602327e+00
4.106647299735991652e+01, -8.741081678175186553e+00
4.106685585206960809e+01, -8.740941933118300256e+00
4.106724183980019660e+01, -8.740818285956500233e+00
4.106763057579072296e+01, -8.740710860211830635e+00
4.106802167254070213e+01, -8.740619763244616536e+00
4.106841474019638127e+01, -8.740545086145354858e+00
4.106880938693937821e+01, -8.740486903642777250e+00
4.106920521937723123e+01, -8.740445274028211031e+00
4.106960184293556182e+01, -8.740420239096307498e+00
4.106999886225138141e+01, -8.740411824102181981e+00
