0.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.219528614624853390e+03,-4.444340894409181715e+02,-1.974754408001899719e-02,-1.974754408001899719e-02,2.716048049926757812e+01,1.506999683380126953e+01
2.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.219528041466529203e+03,-4.444355462595424910e+02,-8.189811557531356812e-02,-8.189811557531356812e-02,2.687808799743652344e+01,1.507368373870849609e+01
3.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.219528823480587562e+03,-4.444366405419880266e+02,-4.870542511343955994e-02,-4.870542511343955994e-02,2.706220054626464844e+01,1.502034187316894531e+01
4.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.219528998002650042e+03,-4.444371969852479083e+02,-8.419111371040344238e-02,-8.419111371040344238e-02,2.715532302856445312e+01,1.511966609954833984e+01
5.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.219528800591473100e+03,-4.444370362298500368e+02,-7.311581820249557495e-02,-7.311581820249557495e-02,2.708206748962402344e+01,1.497957420349121094e+01
6.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.219627834901121787e+03,-4.443359895320253941e+02,-2.082123421132564545e-02,-2.082123421132564545e-02,2.665562629699707031e+01,1.514740371704101562e+01
7.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.220186440095131502e+03,-4.438151499363568746e+02,-2.260694094002246857e-02,-2.260694094002246857e-02,2.696750450134277344e+01,1.505894947052001953e+01
8.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.220877385720296161e+03,-4.429494343912189720e+02,-1.100191026926040649e-01,-1.100191026926040649e-01,2.713788032531738281e+01,1.511310958862304688e+01
9.000000000000000000e+00,6.344690500000000100e+01,1.041942599999999963e+01,1.221151712045801105e+03,-4.423713736315265805e+02,-1.933313012123107910e-01,-1.933313012123107910e-01,2.680682754516601562e+01,1.511289596557617188e+01
1.000000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,1.221351495370207658e+03,-4.410965665911734277e+02,-4.029693603515625000e-01,-4.029693603515625000e-01,2.680657768249511719e+01,1.531021595001220703e+01
1.100000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,1.221032539949348575e+03,-4.397693056135952929e+02,-5.537663102149963379e-01,-5.537663102149963379e-01,2.663203620910644531e+01,1.528143501281738281e+01
1.200000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,1.220213057145566154e+03,-4.386369131881460817e+02,-7.920815348625183105e-01,-7.920815348625183105e-01,2.689122200012207031e+01,1.531124114990234375e+01
1.300000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,1.218969843492553309e+03,-4.378700513331316984e+02,-7.106752395629882812e-01,-7.106752395629882812e-01,2.654997825622558594e+01,1.537831211090087891e+01
1.400000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,1.217438334568754271e+03,-4.371479506925110172e+02,-8.471252322196960449e-01,-8.471252322196960449e-01,2.690210723876953125e+01,1.536605548858642578e+01
1.500000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,1.216118800743862948e+03,-4.361391967930737223e+02,-8.345174193382263184e-01,-8.345174193382263184e-01,2.701305198669433594e+01,1.542543506622314453e+01
1.600000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,1.214963105544578184e+03,-4.347643987543526123e+02,-8.941433429718017578e-01,-8.941433429718017578e-01,2.659666442871093750e+01,1.542232513427734375e+01
1.700000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,1.214420037612311489e+03,-4.340099401673507487e+02,-9.667623043060302734e-01,-9.667623043060302734e-01,2.676634788513183594e+01,1.551331424713134766e+01
1.800000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,1.213380275114882352e+03,-4.325281201210167410e+02,-8.943055272102355957e-01,-8.943055272102355957e-01,2.684550285339355469e+01,1.541486263275146484e+01
1.900000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,1.212325050339440622e+03,-4.310185643979872339e+02,-9.523274898529052734e-01,-9.523274898529052734e-01,2.661635589599609375e+01,1.542160797119140625e+01
2.000000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,7.257491699314388143e+02,4.192959664214764075e+02,4.354336857795715332e-02,4.354336857795715332e-02,2.690050888061523438e+01,1.501992130279541016e+01
2.100000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,7.273547302332235631e+02,4.197068972018197996e+02,-7.399965822696685791e-02,-7.399965822696685791e-02,2.687270927429199219e+01,1.515580844879150391e+01
2.200000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,7.295749450776651202e+02,4.290199967858968648e+02,-1.008859020657837391e-03,-1.008859020657837391e-03,2.684807014465332031e+01,1.504634857177734375e+01
2.300000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,7.295999694921300716e+02,4.290704913001877117e+02,-1.912398380227386951e-03,-1.912398380227386951e-03,2.714430427551269531e+01,1.499158859252929688e+01
2.400000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,7.298921142667024924e+02,4.296159846451476483e+02,4.889302700757980347e-02,4.889302700757980347e-02,2.697101974487304688e+01,1.504280376434326172e+01
2.500000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,7.308386121923878136e+02,4.283017764032484820e+02,1.343328505754470825e-02,1.343328505754470825e-02,2.715431213378906250e+01,1.508818626403808594e+01
2.600000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,7.309431740277345853e+02,4.294565134226305076e+02,-1.934372633695602417e-01,-1.934372633695602417e-01,2.689594078063964844e+01,1.512673664093017578e+01
2.700000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,7.305537820548144055e+02,4.307759517277364125e+02,-4.694488346576690674e-01,-4.694488346576690674e-01,2.664790153503417969e+01,1.533918380737304688e+01
2.800000000000000000e+01,6.344690500000000100e+01,1.041942599999999963e+01,7.296287542813427081e+02,4.318808031174053212e+02,-6.480684876441955566e-01,-6.480684876441955566e-01,2.693682479858398438e+01,1.544111061096191406e+01
