4.112140401939262091e+01,-8.686302744895025185e+00
4.112218198357318499e+01,-8.686751902724054730e+00
4.112218198357318499e+01,-8.687650218382277245e+00
4.112140401939262091e+01,-8.688099376211306790e+00
4.112062605521205683e+01,-8.687650218382277245e+00
4.112062605521205683e+01,-8.686751902724054730e+00
4.112140401939262091e+01,-8.685404429236884383e+00
4.112218198357318499e+01,-8.685853587065913928e+00
4.112140401939262091e+01,-8.687201060553165988e+00
4.112062605521205683e+01,-8.685853587065913928e+00
4.112140401939262091e+01,-8.684506113578743580e+00
4.112218198357318499e+01,-8.684955271407773125e+00
4.112062605521205683e+01,-8.684955271407773125e+00
4.112140401939262091e+01,-8.683607797920602778e+00
4.112218198357318499e+01,-8.684056955749632323e+00
4.112062605521205683e+01,-8.684056955749632323e+00
4.112140401939262091e+01,-8.682709482262461975e+00
4.112218198357318499e+01,-8.683158640091491520e+00
4.112062605521205683e+01,-8.683158640091491520e+00
4.112140401939262091e+01,-8.681811166604321173e+00
4.112218198357318499e+01,-8.682260324433350718e+00
4.112062605521205683e+01,-8.682260324433350718e+00
4.112140401939262091e+01,-8.680912850946180370e+00
4.112218198357318499e+01,-8.681362008775209915e+00
4.112062605521205683e+01,-8.681362008775209915e+00
4.112140401939262091e+01,-8.680014535288039568e+00
4.112218198357318499e+01,-8.680463693117069113e+00
4.112062605521205683e+01,-8.680463693117069113e+00
4.112140401939262091e+01,-8.679116219629898765e+00
4.112218198357318499e+01,-8.679565377458928310e+00
4.112062605521205683e+01,-8.679565377458928310e+00
4.112140401939262091e+01,-8.678217903971757963e+00
4.112218198357318499e+01,-8.678667061800787508e+00
4.112062605521205683e+01,-8.678667061800787508e+00
4.112140401939262091e+01,-8.677319588313617160e+00
4.112218198357318499e+01,-8.677768746142646705e+00
4.112062605521205683e+01,-8.677768746142646705e+00
4.112140401939262091e+01,-8.676421272655476358e+00
4.112218198357318499e+01,-8.676870430484505903e+00
4.112062605521205683e+01,-8.676870430484505903e+00
4.112140401939262091e+01,-8.675522956997335555e+00
4.112218198357318499e+01,-8.675972114826365100e+00
4.112062605521205683e+01,-8.675972114826365100e+00
4.112140401939262091e+01,-8.674624641339194753e+00
4.112218198357318499e+01,-8.675073799168224298e+00
4.112062605521205683e+01,-8.675073799168224298e+00
4.112140401939262091e+01,-8.673726325681053950e+00
4.112218198357318499e+01,-8.674175483510083495e+00
4.112062605521205683e+01,-8.674175483510083495e+00
4.112140401939262091e+01,-8.672828010022913148e+00
4.112218198357318499e+01,-8.673277167851942693e+00
4.112062605521205683e+01,-8.673277167851942693e+00
4.112062605521205683e+01,-8.672378852193801890e+00
4.112295994775374908e+01,-8.673726325681053950e+00
4.112373791193431316e+01,-8.674175483510165208e+00
4.112295994775374908e+01,-8.674624641339194753e+00
4.112451587611487724e+01,-8.674624641339276465e+00
4.112373791193431316e+01,-8.675073799168306010e+00
4.112529384029544133e+01,-8.674175483510165208e+00
4.112529384029544133e+01,-8.675073799168387723e+00
4.112451587611487724e+01,-8.675522956997417268e+00
4.112607180447600541e+01,-8.674624641339276465e+00
4.112607180447600541e+01,-8.675522956997417268e+00
4.112607180447600541e+01,-8.676421272655558070e+00
4.112529384029544133e+01,-8.675972114826528525e+00
4.112529384029544133e+01,-8.676870430484669328e+00
4.112529384029544133e+01,-8.677768746142810130e+00
4.112451587611487724e+01,-8.677319588313780585e+00
4.112451587611487724e+01,-8.676421272655558070e+00
4.112529384029544133e+01,-8.678667061800950933e+00
4.112451587611487724e+01,-8.678217903971921388e+00
4.112529384029544133e+01,-8.679565377459091735e+00
4.112451587611487724e+01,-8.679116219630062190e+00
