4.115660001203339391e+01, -8.728590949078236960e+00, -5.000000000000000000e-01
4.115660001203339391e+01, -8.728590949078236960e+00, -1.250000000000000000e+00
4.115660001203339391e+01, -8.728590949078236960e+00, -2.000000000000000000e+00
4.115737797621395799e+01, -8.729040106907266505e+00, -5.000000000000000000e-01
4.115737797621395799e+01, -8.729040106907266505e+00, -1.250000000000000000e+00
4.115737797621395799e+01, -8.729040106907266505e+00, -2.000000000000000000e+00
4.115737797621395799e+01, -8.729938422565489020e+00, -5.000000000000000000e-01
4.115737797621395799e+01, -8.729938422565489020e+00, -1.250000000000000000e+00
4.115737797621395799e+01, -8.729938422565489020e+00, -2.000000000000000000e+00
4.115660001203339391e+01, -8.730387580394518565e+00, -5.000000000000000000e-01
4.115660001203339391e+01, -8.730387580394518565e+00, -1.250000000000000000e+00
4.115660001203339391e+01, -8.730387580394518565e+00, -2.000000000000000000e+00
4.115582204785282983e+01, -8.729938422565489020e+00, -5.000000000000000000e-01
4.115582204785282983e+01, -8.729938422565489020e+00, -1.250000000000000000e+00
4.115582204785282983e+01, -8.729938422565489020e+00, -2.000000000000000000e+00
4.115582204785282983e+01, -8.729040106907266505e+00, -5.000000000000000000e-01
4.115582204785282983e+01, -8.729040106907266505e+00, -1.250000000000000000e+00
4.115582204785282983e+01, -8.729040106907266505e+00, -2.000000000000000000e+00
4.115660001203339391e+01, -8.727692633420096158e+00, -5.000000000000000000e-01
4.115660001203339391e+01, -8.727692633420096158e+00, -1.250000000000000000e+00
4.115660001203339391e+01, -8.727692633420096158e+00, -2.000000000000000000e+00
4.115737797621395799e+01, -8.728141791249125703e+00, -5.000000000000000000e-01
4.115737797621395799e+01, -8.728141791249125703e+00, -1.250000000000000000e+00
4.115737797621395799e+01, -8.728141791249125703e+00, -2.000000000000000000e+00
4.115660001203339391e+01, -8.729489264736377763e+00, -5.000000000000000000e-01
4.115660001203339391e+01, -8.729489264736377763e+00, -1.250000000000000000e+00
4.115660001203339391e+01, -8.729489264736377763e+00, -2.000000000000000000e+00
4.115582204785282983e+01, -8.728141791249125703e+00, -5.000000000000000000e-01
4.115582204785282983e+01, -8.728141791249125703e+00, -1.250000000000000000e+00
4.115582204785282983e+01, -8.728141791249125703e+00, -2.000000000000000000e+00
4.115660001203339391e+01, -8.726794317761955355e+00, -5.000000000000000000e-01
4.115660001203339391e+01, -8.726794317761955355e+00, -1.250000000000000000e+00
4.115660001203339391e+01, -8.726794317761955355e+00, -2.000000000000000000e+00
4.115737797621395799e+01, -8.727243475590984900e+00, -5.000000000000000000e-01
4.115737797621395799e+01, -8.727243475590984900e+00, -1.250000000000000000e+00
4.115737797621395799e+01, -8.727243475590984900e+00, -2.000000000000000000e+00
4.115582204785282983e+01, -8.727243475590984900e+00, -5.000000000000000000e-01
4.115582204785282983e+01, -8.727243475590984900e+00, -1.250000000000000000e+00
4.115582204785282983e+01, -8.727243475590984900e+00, -2.000000000000000000e+00
4.115660001203339391e+01, -8.725896002103814553e+00, -5.000000000000000000e-01
4.115660001203339391e+01, -8.725896002103814553e+00, -1.250000000000000000e+00
4.115660001203339391e+01, -8.725896002103814553e+00, -2.000000000000000000e+00
4.115737797621395799e+01, -8.726345159932844098e+00, -5.000000000000000000e-01
4.115737797621395799e+01, -8.726345159932844098e+00, -1.250000000000000000e+00
4.115737797621395799e+01, -8.726345159932844098e+00, -2.000000000000000000e+00
4.115582204785282983e+01, -8.726345159932844098e+00, -5.000000000000000000e-01
4.115582204785282983e+01, -8.726345159932844098e+00, -1.250000000000000000e+00
4.115582204785282983e+01, -8.726345159932844098e+00, -2.000000000000000000e+00
4.115660001203339391e+01, -8.724997686445673750e+00, -5.000000000000000000e-01
4.115660001203339391e+01, -8.724997686445673750e+00, -1.250000000000000000e+00
4.115660001203339391e+01, -8.724997686445673750e+00, -2.000000000000000000e+00
4.115737797621395799e+01, -8.725446844274703295e+00, -5.000000000000000000e-01
4.115737797621395799e+01, -8.725446844274703295e+00, -1.250000000000000000e+00
4.115737797621395799e+01, -8.725446844274703295e+00, -2.000000000000000000e+00
4.115582204785282983e+01, -8.725446844274703295e+00, -5.000000000000000000e-01
4.115582204785282983e+01, -8.725446844274703295e+00, -1.250000000000000000e+00
4.115582204785282983e+01, -8.725446844274703295e+00, -2.000000000000000000e+00
4.115660001203339391e+01, -8.724099370787532948e+00, -5.000000000000000000e-01
4.115660001203339391e+01, -8.724099370787532948e+00, -1.250000000000000000e+00
4.115660001203339391e+01, -8.724099370787532948e+00, -2.000000000000000000e+00
4.115737797621395799e+01, -8.724548528616562493e+00, -5.000000000000000000e-01
4.115737797621395799e+01, -8.724548528616562493e+00, -1.250000000000000000e+00
4.115737797621395799e+01, -8.724548528616562493e+00, -2.000000000000000000e+00
4.115582204785282983e+01, -8.724548528616562493e+00, -5.000000000000000000e-01
4.115582204785282983e+01, -8.724548528616562493e+00, -1.250000000000000000e+00
4.115582204785282983e+01, -8.724548528616562493e+00, -2.000000000000000000e+00
4.115660001203339391e+01, -8.723201055129392145e+00, -5.000000000000000000e-01
4.115660001203339391e+01, -8.723201055129392145e+00, -1.250000000000000000e+00
4.115660001203339391e+01, -8.723201055129392145e+00, -2.000000000000000000e+00
4.115737797621395799e+01, -8.723650212958421690e+00, -5.000000000000000000e-01
4.115737797621395799e+01, -8.723650212958421690e+00, -1.250000000000000000e+00
4.115737797621395799e+01, -8.723650212958421690e+00, -2.000000000000000000e+00
4.115582204785282983e+01, -8.723650212958421690e+00, -5.000000000000000000e-01
4.115582204785282983e+01, -8.723650212958421690e+00, -1.250000000000000000e+00
4.115582204785282983e+01, -8.723650212958421690e+00, -2.000000000000000000e+00
4.115660001203339391e+01, -8.722302739471251343e+00, -5.000000000000000000e-01
4.115660001203339391e+01, -8.722302739471251343e+00, -1.250000000000000000e+00
4.115660001203339391e+01, -8.722302739471251343e+00, -2.000000000000000000e+00
4.115737797621395799e+01, -8.722751897300280888e+00, -5.000000000000000000e-01
4.115737797621395799e+01, -8.722751897300280888e+00, -1.250000000000000000e+00
4.115737797621395799e+01, -8.722751897300280888e+00, -2.000000000000000000e+00
4.115582204785282983e+01, -8.722751897300280888e+00, -5.000000000000000000e-01
4.115582204785282983e+01, -8.722751897300280888e+00, -1.250000000000000000e+00
4.115582204785282983e+01, -8.722751897300280888e+00, -2.000000000000000000e+00
4.115660001203339391e+01, -8.721404423813110540e+00, -5.000000000000000000e-01
