timestamp, system, entity , value (m)
1625577268.470, lauv-roald, DVL, 0.000
1625577268.672, lauv-roald, DVL, 0.000
1625577268.713, lauv-roald, SmartX, 0.129
1625577268.871, lauv-roald, DVL, 0.000
1625577269.213, lauv-roald, SmartX, 0.129
1625577269.272, lauv-roald, DVL, 0.000
1625577269.470, lauv-roald, DVL, 0.000
1625577269.671, lauv-roald, DVL, 0.000
1625577269.714, lauv-roald, SmartX, 0.139
1625577270.069, lauv-roald, DVL, 0.000
1625577270.213, lauv-roald, SmartX, 0.139
1625577270.271, lauv-roald, DVL, 0.000
1625577270.469, lauv-roald, DVL, 0.000
1625577270.714, lauv-roald, SmartX, 0.139
1625577270.872, lauv-roald, DVL, 0.000
1625577271.071, lauv-roald, DVL, 0.000
1625577271.213, lauv-roald, SmartX, 0.139
1625577271.272, lauv-roald, DVL, 0.000
1625577271.671, lauv-roald, DVL, 0.000
1625577271.713, lauv-roald, SmartX, 0.119
1625577271.871, lauv-roald, DVL, 0.000
1625577272.073, lauv-roald, DVL, 0.000
1625577272.213, lauv-roald, SmartX, 0.139
1625577272.473, lauv-roald, DVL, 0.000
1625577272.676, lauv-roald, DVL, 0.000
1625577272.713, lauv-roald, SmartX, 0.129
1625577272.874, lauv-roald, DVL, 0.000
1625577273.213, lauv-roald, SmartX, 0.129
1625577273.271, lauv-roald, DVL, 0.000
1625577273.472, lauv-roald, DVL, 0.000
1625577273.672, lauv-roald, DVL, 0.000
1625577273.713, lauv-roald, SmartX, 0.129
1625577274.074, lauv-roald, DVL, 0.000
1625577274.213, lauv-roald, SmartX, 0.129
1625577274.272, lauv-roald, DVL, 0.000
1625577274.472, lauv-roald, DVL, 0.000
1625577274.714, lauv-roald, SmartX, 0.139
1625577274.872, lauv-roald, DVL, 0.000
1625577275.071, lauv-roald, DVL, 0.000
1625577275.213, lauv-roald, SmartX, 0.129
1625577275.271, lauv-roald, DVL, 0.000
1625577275.672, lauv-roald, DVL, 0.000
1625577275.713, lauv-roald, SmartX, 0.129
1625577275.872, lauv-roald, DVL, 0.000
1625577276.070, lauv-roald, DVL, 0.000
1625577276.213, lauv-roald, SmartX, 0.129
1625577276.469, lauv-roald, DVL, 0.000
1625577276.670, lauv-roald, DVL, 0.000
1625577276.713, lauv-roald, SmartX, 0.129
1625577276.871, lauv-roald, DVL, 0.000
1625577277.214, lauv-roald, SmartX, 0.139
1625577277.272, lauv-roald, DVL, 0.000
1625577277.472, lauv-roald, DVL, 0.000
1625577277.672, lauv-roald, DVL, 0.000
1625577277.713, lauv-roald, SmartX, 0.139
1625577278.070, lauv-roald, DVL, 0.000
1625577278.213, lauv-roald, SmartX, 0.119
1625577278.272, lauv-roald, DVL, 0.000
1625577278.469, lauv-roald, DVL, 0.000
1625577278.714, lauv-roald, SmartX, 0.139
1625577278.871, lauv-roald, DVL, 0.000
1625577279.071, lauv-roald, DVL, 0.000
1625577279.214, lauv-roald, SmartX, 0.139
1625577279.271, lauv-roald, DVL, 0.000
1625577279.672, lauv-roald, DVL, 0.000
1625577279.713, lauv-roald, SmartX, 0.139
1625577279.871, lauv-roald, DVL, 0.000
1625577280.072, lauv-roald, DVL, 0.000
1625577280.213, lauv-roald, SmartX, 0.119
1625577280.471, lauv-roald, DVL, 0.000
1625577280.671, lauv-roald, DVL, 0.000
1625577280.713, lauv-roald, SmartX, 0.149
1625577280.871, lauv-roald, DVL, 0.000
1625577281.213, lauv-roald, SmartX, 0.129
1625577281.270, lauv-roald, DVL, 0.000
1625577281.472, lauv-roald, DVL, 0.000
1625577281.672, lauv-roald, DVL, 0.000
1625577281.713, lauv-roald, SmartX, 0.139
1625577282.073, lauv-roald, DVL, 0.000
1625577282.214, lauv-roald, SmartX, 0.129
1625577282.272, lauv-roald, DVL, 0.000
1625577282.472, lauv-roald, DVL, 0.000
1625577282.714, lauv-roald, SmartX, 0.129
1625577282.870, lauv-roald, DVL, 0.000
1625577283.073, lauv-roald, DVL, 0.000
1625577283.213, lauv-roald, SmartX, 0.139
1625577283.271, lauv-roald, DVL, 0.000
1625577283.669, lauv-roald, DVL, 0.000
1625577283.713, lauv-roald, SmartX, 0.129
1625577283.870, lauv-roald, DVL, 0.000
1625577284.071, lauv-roald, DVL, 0.000
1625577284.212, lauv-roald, SmartX, 0.139
1625577284.469, lauv-roald, DVL, 0.000
1625577284.671, lauv-roald, DVL, 0.000
1625577284.712, lauv-roald, SmartX, 0.139
1625577284.871, lauv-roald, DVL, 0.000
1625577285.212, lauv-roald, SmartX, 0.129
1625577285.274, lauv-roald, DVL, 0.000
1625577285.470, lauv-roald, DVL, 0.000
1625577285.671, lauv-roald, DVL, 0.000
1625577285.712, lauv-roald, SmartX, 0.119
1625577286.070, lauv-roald, DVL, 0.000
1625577286.212, lauv-roald, SmartX, 0.139
1625577286.273, lauv-roald, DVL, 0.000
1625577286.472, lauv-roald, DVL, 0.000
1625577286.714, lauv-roald, SmartX, 0.139
1625577286.871, lauv-roald, DVL, 0.000
1625577287.072, lauv-roald, DVL, 0.000
1625577287.212, lauv-roald, SmartX, 0.139
1625577287.271, lauv-roald, DVL, 0.000
1625577287.671, lauv-roald, DVL, 0.000
1625577287.712, lauv-roald, SmartX, 0.139
1625577287.872, lauv-roald, DVL, 0.000
1625577288.071, lauv-roald, DVL, 0.000
1625577288.212, lauv-roald, SmartX, 0.129
1625577288.472, lauv-roald, DVL, 0.000
1625577288.670, lauv-roald, DVL, 0.000
1625577288.712, lauv-roald, SmartX, 0.119
1625577288.873, lauv-roald, DVL, 0.000
1625577289.212, lauv-roald, SmartX, 0.129
1625577289.272, lauv-roald, DVL, 0.000
1625577289.470, lauv-roald, DVL, 0.000
1625577289.674, lauv-roald, DVL, 0.000
1625577289.712, lauv-roald, SmartX, 0.149
1625577290.071, lauv-roald, DVL, 0.000
1625577290.212, lauv-roald, SmartX, 0.149
1625577290.272, lauv-roald, DVL, 0.000
1625577290.473, lauv-roald, DVL, 0.000
1625577290.714, lauv-roald, SmartX, 0.159
1625577290.872, lauv-roald, DVL, 0.000
1625577291.071, lauv-roald, DVL, 0.000
1625577291.212, lauv-roald, SmartX, 0.149
1625577291.272, lauv-roald, DVL, 0.000
1625577291.674, lauv-roald, DVL, 0.000
1625577291.712, lauv-roald, SmartX, 0.159
1625577291.871, lauv-roald, DVL, 0.000
1625577292.071, lauv-roald, DVL, 0.000
1625577292.212, lauv-roald, SmartX, 0.149
1625577292.473, lauv-roald, DVL, 0.000
1625577292.673, lauv-roald, DVL, 0.000
1625577292.712, lauv-roald, SmartX, 0.139
1625577292.871, lauv-roald, DVL, 0.000
1625577293.212, lauv-roald, SmartX, 0.139
1625577293.269, lauv-roald, DVL, 0.000
1625577293.470, lauv-roald, DVL, 0.000
1625577293.671, lauv-roald, DVL, 0.000
1625577293.712, lauv-roald, SmartX, 0.129
1625577294.070, lauv-roald, DVL, 0.000
1625577294.212, lauv-roald, SmartX, 0.119
1625577294.272, lauv-roald, DVL, 0.000
1625577294.472, lauv-roald, DVL, 0.000
1625577294.712, lauv-roald, SmartX, 0.119
1625577294.870, lauv-roald, DVL, 0.000
1625577295.071, lauv-roald, DVL, 0.000
1625577295.212, lauv-roald, SmartX, 0.129
1625577295.271, lauv-roald, DVL, 0.000
1625577295.670, lauv-roald, DVL, 0.000
1625577295.712, lauv-roald, SmartX, 0.139
1625577295.870, lauv-roald, DVL, 0.000
1625577296.075, lauv-roald, DVL, 0.000
1625577296.212, lauv-roald, SmartX, 0.139
1625577296.471, lauv-roald, DVL, 0.000
1625577296.673, lauv-roald, DVL, 0.000
1625577296.712, lauv-roald, SmartX, 0.129
1625577296.872, lauv-roald, DVL, 0.000
1625577297.212, lauv-roald, SmartX, 0.129
1625577297.269, lauv-roald, DVL, 0.000
1625577297.473, lauv-roald, DVL, 0.000
1625577297.671, lauv-roald, DVL, 0.000
1625577297.712, lauv-roald, SmartX, 0.129
1625577298.073, lauv-roald, DVL, 0.000
1625577298.212, lauv-roald, SmartX, 0.129
1625577298.273, lauv-roald, DVL, 0.000
1625577298.470, lauv-roald, DVL, 0.000
1625577298.711, lauv-roald, SmartX, 0.139
1625577298.871, lauv-roald, DVL, 0.000
1625577299.071, lauv-roald, DVL, 0.000
1625577299.211, lauv-roald, SmartX, 0.129
1625577299.274, lauv-roald, DVL, 0.000
1625577299.673, lauv-roald, DVL, 0.000
1625577299.712, lauv-roald, SmartX, 0.139
1625577299.870, lauv-roald, DVL, 0.000
1625577300.072, lauv-roald, DVL, 0.000
1625577300.211, lauv-roald, SmartX, 0.139
1625577300.473, lauv-roald, DVL, 0.000
1625577300.671, lauv-roald, DVL, 0.000
1625577300.712, lauv-roald, SmartX, 0.129
1625577300.873, lauv-roald, DVL, 0.000
1625577301.211, lauv-roald, SmartX, 0.129
1625577301.272, lauv-roald, DVL, 0.000
1625577301.473, lauv-roald, DVL, 0.000
1625577301.672, lauv-roald, DVL, 0.000
1625577301.711, lauv-roald, SmartX, 0.139
1625577302.071, lauv-roald, DVL, 0.000
1625577302.211, lauv-roald, SmartX, 0.129
1625577302.270, lauv-roald, DVL, 0.000
1625577302.473, lauv-roald, DVL, 0.000
1625577302.711, lauv-roald, SmartX, 0.139
1625577302.870, lauv-roald, DVL, 0.000
1625577303.074, lauv-roald, DVL, 0.000
1625577303.211, lauv-roald, SmartX, 0.149
1625577303.272, lauv-roald, DVL, 0.000
1625577303.672, lauv-roald, DVL, 0.000
1625577303.711, lauv-roald, SmartX, 0.119
1625577303.873, lauv-roald, DVL, 0.000
1625577304.075, lauv-roald, DVL, 0.000
1625577304.211, lauv-roald, SmartX, 0.139
1625577304.472, lauv-roald, DVL, 0.000
1625577304.670, lauv-roald, DVL, 0.000
1625577304.711, lauv-roald, SmartX, 0.129
1625577304.872, lauv-roald, DVL, 0.000
1625577305.211, lauv-roald, SmartX, 0.119
1625577305.272, lauv-roald, DVL, 0.000
1625577305.472, lauv-roald, DVL, 0.000
1625577305.673, lauv-roald, DVL, 0.000
1625577305.711, lauv-roald, SmartX, 0.139
1625577306.074, lauv-roald, DVL, 0.000
1625577306.211, lauv-roald, SmartX, 0.139
1625577306.271, lauv-roald, DVL, 0.000
1625577306.473, lauv-roald, DVL, 0.000
1625577306.711, lauv-roald, SmartX, 0.129
1625577306.873, lauv-roald, DVL, 0.000
1625577307.073, lauv-roald, DVL, 0.000
1625577307.211, lauv-roald, SmartX, 0.139
1625577307.274, lauv-roald, DVL, 0.000
1625577307.671, lauv-roald, DVL, 0.000
1625577307.711, lauv-roald, SmartX, 0.139
1625577307.871, lauv-roald, DVL, 0.000
1625577308.073, lauv-roald, DVL, 0.000
1625577308.211, lauv-roald, SmartX, 0.119
1625577308.474, lauv-roald, DVL, 0.000
1625577308.672, lauv-roald, DVL, 0.000
1625577308.711, lauv-roald, SmartX, 0.139
1625577308.871, lauv-roald, DVL, 0.000
1625577309.211, lauv-roald, SmartX, 0.139
1625577309.272, lauv-roald, DVL, 0.000
1625577309.472, lauv-roald, DVL, 0.000
1625577309.673, lauv-roald, DVL, 0.000
1625577309.711, lauv-roald, SmartX, 0.129
1625577310.072, lauv-roald, DVL, 0.000
1625577310.211, lauv-roald, SmartX, 0.149
1625577310.273, lauv-roald, DVL, 0.000
1625577310.474, lauv-roald, DVL, 0.000
1625577310.710, lauv-roald, SmartX, 0.149
1625577310.870, lauv-roald, DVL, 0.000
1625577311.070, lauv-roald, DVL, 0.000
1625577311.210, lauv-roald, SmartX, 0.129
1625577311.272, lauv-roald, DVL, 0.000
1625577311.672, lauv-roald, DVL, 0.000
1625577311.711, lauv-roald, SmartX, 0.129
1625577311.873, lauv-roald, DVL, 0.000
1625577312.073, lauv-roald, DVL, 0.000
1625577312.210, lauv-roald, SmartX, 0.119
1625577312.474, lauv-roald, DVL, 0.000
1625577312.671, lauv-roald, DVL, 0.000
1625577312.710, lauv-roald, SmartX, 0.129
1625577312.872, lauv-roald, DVL, 0.000
1625577313.210, lauv-roald, SmartX, 0.129
1625577313.272, lauv-roald, DVL, 0.000
1625577313.472, lauv-roald, DVL, 0.000
1625577313.670, lauv-roald, DVL, 0.000
1625577313.711, lauv-roald, SmartX, 0.139
1625577314.074, lauv-roald, DVL, 0.000
1625577314.210, lauv-roald, SmartX, 0.129
1625577314.274, lauv-roald, DVL, 0.000
1625577314.470, lauv-roald, DVL, 0.000
1625577314.711, lauv-roald, SmartX, 0.139
1625577314.872, lauv-roald, DVL, 0.000
1625577315.071, lauv-roald, DVL, 0.000
1625577315.210, lauv-roald, SmartX, 0.129
1625577315.272, lauv-roald, DVL, 0.000
1625577315.669, lauv-roald, DVL, 0.000
1625577315.710, lauv-roald, SmartX, 0.139
1625577315.873, lauv-roald, DVL, 0.000
1625577316.073, lauv-roald, DVL, 0.000
1625577316.210, lauv-roald, SmartX, 0.139
1625577316.472, lauv-roald, DVL, 0.000
1625577316.671, lauv-roald, DVL, 0.000
1625577316.710, lauv-roald, SmartX, 0.139
1625577316.871, lauv-roald, DVL, 0.000
1625577317.210, lauv-roald, SmartX, 0.139
1625577317.271, lauv-roald, DVL, 0.000
1625577317.472, lauv-roald, DVL, 0.000
1625577317.673, lauv-roald, DVL, 0.000
1625577317.710, lauv-roald, SmartX, 0.139
1625577318.072, lauv-roald, DVL, 0.000
1625577318.210, lauv-roald, SmartX, 0.149
1625577318.273, lauv-roald, DVL, 0.000
1625577318.471, lauv-roald, DVL, 0.000
1625577318.710, lauv-roald, SmartX, 0.119
1625577318.871, lauv-roald, DVL, 0.000
1625577319.072, lauv-roald, DVL, 0.000
1625577319.210, lauv-roald, SmartX, 0.149
1625577319.273, lauv-roald, DVL, 0.000
1625577319.671, lauv-roald, DVL, 0.000
1625577319.710, lauv-roald, SmartX, 0.149
1625577319.871, lauv-roald, DVL, 0.000
1625577320.073, lauv-roald, DVL, 0.000
1625577320.210, lauv-roald, SmartX, 0.149
1625577320.469, lauv-roald, DVL, 0.000
1625577320.671, lauv-roald, DVL, 0.000
1625577320.710, lauv-roald, SmartX, 0.139
1625577320.872, lauv-roald, DVL, 0.000
1625577321.210, lauv-roald, SmartX, 0.119
1625577321.269, lauv-roald, DVL, 0.000
1625577321.472, lauv-roald, DVL, 0.000
1625577321.670, lauv-roald, DVL, 0.000
1625577321.710, lauv-roald, SmartX, 0.129
1625577322.073, lauv-roald, DVL, 0.000
1625577322.210, lauv-roald, SmartX, 0.139
1625577322.273, lauv-roald, DVL, 0.000
1625577322.473, lauv-roald, DVL, 0.000
1625577322.710, lauv-roald, SmartX, 0.139
1625577322.873, lauv-roald, DVL, 0.000
1625577323.071, lauv-roald, DVL, 0.000
1625577323.210, lauv-roald, SmartX, 0.139
1625577323.275, lauv-roald, DVL, 0.000
1625577323.673, lauv-roald, DVL, 0.000
1625577323.710, lauv-roald, SmartX, 0.149
1625577323.873, lauv-roald, DVL, 0.000
1625577324.073, lauv-roald, DVL, 0.000
1625577324.210, lauv-roald, SmartX, 0.139
1625577324.473, lauv-roald, DVL, 0.000
1625577324.673, lauv-roald, DVL, 0.000
1625577324.710, lauv-roald, SmartX, 0.209
1625577324.873, lauv-roald, DVL, 0.000
1625577325.210, lauv-roald, SmartX, 0.209
1625577325.273, lauv-roald, DVL, 0.000
1625577325.472, lauv-roald, DVL, 0.000
1625577325.673, lauv-roald, DVL, 0.000
1625577325.710, lauv-roald, SmartX, 0.239
1625577326.073, lauv-roald, DVL, 0.009
1625577326.210, lauv-roald, SmartX, 0.269
1625577326.271, lauv-roald, DVL, 0.021
1625577326.476, lauv-roald, DVL, 0.022
1625577326.710, lauv-roald, SmartX, 0.279
1625577326.874, lauv-roald, DVL, 0.021
1625577327.074, lauv-roald, DVL, 0.026
1625577327.209, lauv-roald, SmartX, 0.289
1625577327.272, lauv-roald, DVL, 0.026
1625577327.673, lauv-roald, DVL, 0.039
1625577327.709, lauv-roald, SmartX, 0.308
1625577327.873, lauv-roald, DVL, 0.029
1625577328.074, lauv-roald, DVL, 0.045
1625577328.209, lauv-roald, SmartX, 0.318
1625577328.473, lauv-roald, DVL, 0.060
1625577328.674, lauv-roald, DVL, 0.053
1625577328.709, lauv-roald, SmartX, 0.338
1625577328.875, lauv-roald, DVL, 0.076
1625577329.209, lauv-roald, SmartX, 0.338
1625577329.274, lauv-roald, DVL, 0.066
1625577329.477, lauv-roald, DVL, 0.062
1625577329.673, lauv-roald, DVL, 0.057
1625577329.709, lauv-roald, SmartX, 0.338
1625577330.076, lauv-roald, DVL, 0.074
1625577330.209, lauv-roald, SmartX, 0.368
1625577330.273, lauv-roald, DVL, 0.087
1625577330.476, lauv-roald, DVL, 0.094
1625577330.709, lauv-roald, SmartX, 0.338
1625577330.873, lauv-roald, DVL, 0.099
1625577331.075, lauv-roald, DVL, 0.105
1625577331.209, lauv-roald, SmartX, 0.348
1625577331.276, lauv-roald, DVL, 0.089
1625577331.673, lauv-roald, DVL, 0.078
1625577331.709, lauv-roald, SmartX, 0.338
1625577331.873, lauv-roald, DVL, 0.085
1625577332.073, lauv-roald, DVL, 0.079
1625577332.209, lauv-roald, SmartX, 0.328
1625577332.476, lauv-roald, DVL, 0.102
1625577332.670, lauv-roald, DVL, 0.092
1625577332.709, lauv-roald, SmartX, 0.358
1625577332.875, lauv-roald, DVL, 0.091
1625577333.209, lauv-roald, SmartX, 0.338
1625577333.272, lauv-roald, DVL, 0.084
1625577333.474, lauv-roald, DVL, 0.088
1625577333.671, lauv-roald, DVL, 0.099
1625577333.709, lauv-roald, SmartX, 0.348
1625577334.076, lauv-roald, DVL, 0.095
1625577334.209, lauv-roald, SmartX, 0.368
1625577334.271, lauv-roald, DVL, 0.087
1625577334.474, lauv-roald, DVL, 0.084
1625577334.709, lauv-roald, SmartX, 0.348
1625577334.874, lauv-roald, DVL, 0.104
1625577335.072, lauv-roald, DVL, 0.077
1625577335.209, lauv-roald, SmartX, 0.328
1625577335.273, lauv-roald, DVL, 0.087
1625577335.670, lauv-roald, DVL, 0.098
1625577335.709, lauv-roald, SmartX, 0.348
1625577335.876, lauv-roald, DVL, 0.093
1625577336.075, lauv-roald, DVL, 0.088
1625577336.209, lauv-roald, SmartX, 0.388
1625577336.473, lauv-roald, DVL, 0.106
1625577336.676, lauv-roald, DVL, 0.119
1625577336.709, lauv-roald, SmartX, 0.388
1625577336.873, lauv-roald, DVL, 0.122
1625577337.209, lauv-roald, SmartX, 0.398
1625577337.271, lauv-roald, DVL, 0.109
1625577337.472, lauv-roald, DVL, 0.126
1625577337.676, lauv-roald, DVL, 0.108
1625577337.709, lauv-roald, SmartX, 0.338
1625577338.072, lauv-roald, DVL, 0.086
1625577338.209, lauv-roald, SmartX, 0.338
1625577338.272, lauv-roald, DVL, 0.095
1625577338.474, lauv-roald, DVL, 0.089
1625577338.709, lauv-roald, SmartX, 0.358
1625577338.875, lauv-roald, DVL, 0.094
1625577339.075, lauv-roald, DVL, 0.103
1625577339.209, lauv-roald, SmartX, 0.378
1625577339.276, lauv-roald, DVL, 0.112
1625577339.675, lauv-roald, DVL, 0.107
1625577339.709, lauv-roald, SmartX, 0.388
1625577339.875, lauv-roald, DVL, 0.111
1625577340.076, lauv-roald, DVL, 0.119
1625577340.209, lauv-roald, SmartX, 0.358
1625577340.474, lauv-roald, DVL, 0.091
1625577340.675, lauv-roald, DVL, 0.090
1625577340.708, lauv-roald, SmartX, 0.348
1625577340.872, lauv-roald, DVL, 0.088
1625577341.208, lauv-roald, SmartX, 0.368
1625577341.276, lauv-roald, DVL, 0.072
1625577341.474, lauv-roald, DVL, 0.087
1625577341.672, lauv-roald, DVL, 0.082
1625577341.708, lauv-roald, SmartX, 0.358
1625577342.075, lauv-roald, DVL, 0.079
1625577342.208, lauv-roald, SmartX, 0.338
1625577342.277, lauv-roald, DVL, 0.086
1625577342.474, lauv-roald, DVL, 0.080
1625577342.708, lauv-roald, SmartX, 0.348
1625577342.874, lauv-roald, DVL, 0.068
1625577343.077, lauv-roald, DVL, 0.082
1625577343.208, lauv-roald, SmartX, 0.338
1625577343.277, lauv-roald, DVL, 0.072
1625577343.678, lauv-roald, DVL, 0.076
1625577343.708, lauv-roald, SmartX, 0.318
1625577343.875, lauv-roald, DVL, 0.070
1625577344.075, lauv-roald, DVL, 0.051
1625577344.208, lauv-roald, SmartX, 0.318
1625577344.476, lauv-roald, DVL, 0.060
1625577344.676, lauv-roald, DVL, 0.057
1625577344.708, lauv-roald, SmartX, 0.308
1625577344.875, lauv-roald, DVL, 0.058
1625577345.208, lauv-roald, SmartX, 0.308
1625577345.275, lauv-roald, DVL, 0.054
1625577345.476, lauv-roald, DVL, 0.060
1625577345.674, lauv-roald, DVL, 0.044
1625577345.708, lauv-roald, SmartX, 0.289
1625577346.077, lauv-roald, DVL, 0.031
1625577346.208, lauv-roald, SmartX, 0.279
1625577346.277, lauv-roald, DVL, 0.023
1625577346.475, lauv-roald, DVL, 0.027
1625577346.708, lauv-roald, SmartX, 0.298
1625577346.877, lauv-roald, DVL, 0.022
1625577347.074, lauv-roald, DVL, 0.038
1625577347.208, lauv-roald, SmartX, 0.308
1625577347.275, lauv-roald, DVL, 0.045
1625577347.676, lauv-roald, DVL, 0.051
1625577347.708, lauv-roald, SmartX, 0.328
1625577347.873, lauv-roald, DVL, 0.048
1625577348.078, lauv-roald, DVL, 0.048
1625577348.208, lauv-roald, SmartX, 0.318
1625577348.473, lauv-roald, DVL, 0.036
1625577348.674, lauv-roald, DVL, 0.034
1625577348.708, lauv-roald, SmartX, 0.298
1625577348.876, lauv-roald, DVL, 0.028
1625577349.208, lauv-roald, SmartX, 0.289
1625577349.277, lauv-roald, DVL, 0.030
1625577349.474, lauv-roald, DVL, 0.024
1625577349.680, lauv-roald, DVL, 0.023
1625577349.708, lauv-roald, SmartX, 0.298
1625577350.075, lauv-roald, DVL, 0.034
1625577350.208, lauv-roald, SmartX, 0.298
1625577350.276, lauv-roald, DVL, 0.036
1625577350.474, lauv-roald, DVL, 0.041
1625577350.708, lauv-roald, SmartX, 0.298
1625577350.876, lauv-roald, DVL, 0.038
1625577351.073, lauv-roald, DVL, 0.038
1625577351.208, lauv-roald, SmartX, 0.318
1625577351.273, lauv-roald, DVL, 0.041
1625577351.676, lauv-roald, DVL, 0.043
1625577351.708, lauv-roald, SmartX, 0.298
1625577351.874, lauv-roald, DVL, 0.034
1625577352.078, lauv-roald, DVL, 0.046
1625577352.208, lauv-roald, SmartX, 0.298
1625577352.476, lauv-roald, DVL, 0.034
1625577352.676, lauv-roald, DVL, 0.029
1625577352.708, lauv-roald, SmartX, 0.279
1625577352.876, lauv-roald, DVL, 0.040
1625577353.208, lauv-roald, SmartX, 0.318
1625577353.276, lauv-roald, DVL, 0.028
1625577353.476, lauv-roald, DVL, 0.037
1625577353.675, lauv-roald, DVL, 0.048
1625577353.708, lauv-roald, SmartX, 0.289
1625577354.076, lauv-roald, DVL, 0.031
1625577354.207, lauv-roald, SmartX, 0.289
1625577354.277, lauv-roald, DVL, 0.024
1625577354.476, lauv-roald, DVL, 0.033
1625577354.708, lauv-roald, SmartX, 0.279
1625577354.876, lauv-roald, DVL, 0.015
1625577355.078, lauv-roald, DVL, 0.012
1625577355.208, lauv-roald, SmartX, 0.279
1625577355.274, lauv-roald, DVL, 0.007
1625577355.677, lauv-roald, DVL, 0.014
1625577355.708, lauv-roald, SmartX, 0.269
1625577355.876, lauv-roald, DVL, 0.016
1625577356.073, lauv-roald, DVL, 0.009
1625577356.208, lauv-roald, SmartX, 0.289
1625577356.474, lauv-roald, DVL, 0.018
1625577356.678, lauv-roald, DVL, 0.025
1625577356.707, lauv-roald, SmartX, 0.289
1625577356.876, lauv-roald, DVL, 0.039
1625577357.208, lauv-roald, SmartX, 0.298
1625577357.276, lauv-roald, DVL, 0.046
1625577357.473, lauv-roald, DVL, 0.047
1625577357.674, lauv-roald, DVL, 0.058
1625577357.708, lauv-roald, SmartX, 0.298
1625577358.078, lauv-roald, DVL, 0.056
1625577358.207, lauv-roald, SmartX, 0.298
1625577358.276, lauv-roald, DVL, 0.045
1625577358.477, lauv-roald, DVL, 0.044
1625577358.707, lauv-roald, SmartX, 0.289
1625577358.877, lauv-roald, DVL, 0.033
1625577359.074, lauv-roald, DVL, 0.031
1625577359.207, lauv-roald, SmartX, 0.269
1625577359.276, lauv-roald, DVL, 0.036
1625577359.678, lauv-roald, DVL, 0.029
1625577359.707, lauv-roald, SmartX, 0.298
1625577359.876, lauv-roald, DVL, 0.034
1625577360.080, lauv-roald, DVL, 0.038
1625577360.207, lauv-roald, SmartX, 0.298
1625577360.473, lauv-roald, DVL, 0.049
1625577360.676, lauv-roald, DVL, 0.051
1625577360.707, lauv-roald, SmartX, 0.308
1625577360.876, lauv-roald, DVL, 0.055
1625577361.207, lauv-roald, SmartX, 0.318
1625577361.275, lauv-roald, DVL, 0.071
1625577361.477, lauv-roald, DVL, 0.068
1625577361.676, lauv-roald, DVL, 0.067
1625577361.710, lauv-roald, SmartX, 0.318
1625577362.077, lauv-roald, DVL, 0.066
1625577362.207, lauv-roald, SmartX, 0.328
1625577362.278, lauv-roald, DVL, 0.072
1625577362.475, lauv-roald, DVL, 0.066
1625577362.707, lauv-roald, SmartX, 0.328
1625577362.874, lauv-roald, DVL, 0.061
1625577363.075, lauv-roald, DVL, 0.065
1625577363.207, lauv-roald, SmartX, 0.338
1625577363.277, lauv-roald, DVL, 0.078
1625577363.675, lauv-roald, DVL, 0.077
1625577363.707, lauv-roald, SmartX, 0.338
1625577363.876, lauv-roald, DVL, 0.075
1625577364.076, lauv-roald, DVL, 0.078
1625577364.207, lauv-roald, SmartX, 0.338
1625577364.477, lauv-roald, DVL, 0.075
1625577364.676, lauv-roald, DVL, 0.065
1625577364.707, lauv-roald, SmartX, 0.308
1625577364.878, lauv-roald, DVL, 0.062
1625577365.207, lauv-roald, SmartX, 0.318
1625577365.276, lauv-roald, DVL, 0.054
1625577365.474, lauv-roald, DVL, 0.065
1625577365.677, lauv-roald, DVL, 0.064
1625577365.707, lauv-roald, SmartX, 0.328
1625577366.075, lauv-roald, DVL, 0.070
1625577366.207, lauv-roald, SmartX, 0.338
1625577366.277, lauv-roald, DVL, 0.069
1625577366.478, lauv-roald, DVL, 0.089
1625577366.707, lauv-roald, SmartX, 0.348
1625577366.876, lauv-roald, DVL, 0.104
1625577367.077, lauv-roald, DVL, 0.105
1625577367.207, lauv-roald, SmartX, 0.348
1625577367.274, lauv-roald, DVL, 0.100
1625577367.677, lauv-roald, DVL, 0.109
1625577367.707, lauv-roald, SmartX, 0.348
1625577367.873, lauv-roald, DVL, 0.108
1625577368.075, lauv-roald, DVL, 0.099
1625577368.207, lauv-roald, SmartX, 0.388
1625577368.476, lauv-roald, DVL, 0.116
1625577368.674, lauv-roald, DVL, 0.127
1625577368.707, lauv-roald, SmartX, 0.398
1625577368.875, lauv-roald, DVL, 0.127
1625577369.207, lauv-roald, SmartX, 0.418
1625577369.276, lauv-roald, DVL, 0.147
1625577369.480, lauv-roald, DVL, 0.155
1625577369.676, lauv-roald, DVL, 0.158
1625577369.707, lauv-roald, SmartX, 0.438
1625577370.076, lauv-roald, DVL, 0.175
1625577370.207, lauv-roald, SmartX, 0.468
1625577370.277, lauv-roald, DVL, 0.172
1625577370.476, lauv-roald, DVL, 0.167
1625577370.707, lauv-roald, SmartX, 0.478
1625577370.874, lauv-roald, DVL, 0.175
1625577371.073, lauv-roald, DVL, 0.189
1625577371.207, lauv-roald, SmartX, 0.487
1625577371.275, lauv-roald, DVL, 0.198
1625577371.675, lauv-roald, DVL, 0.204
1625577371.707, lauv-roald, SmartX, 0.478
1625577371.875, lauv-roald, DVL, 0.188
1625577372.077, lauv-roald, DVL, 0.188
1625577372.207, lauv-roald, SmartX, 0.487
1625577372.478, lauv-roald, DVL, 0.186
